year,exporter_code,exporter,importer_code,importer,value_usd,net_kg,unit_usd_kg,provisional
2019,276,Germany,757,Switzerland,1222666.604,115727.0,10.5651,False
2019,528,Netherlands,634,Qatar,1212185.28,171247.0,7.0786,False
2019,616,Poland,440,Lithuania,1195836.0,220442.0,5.4247,False
2019,484,Mexico,124,Canada,1170992.0,164076.412,7.1369,False
2019,724,Spain,348,Hungary,1164490.03,219400.0,5.3076,False
2019,604,Peru,702,Singapore,1140116.44,172180.7,6.6216,False
2019,528,Netherlands,422,Lebanon,1126529.156,151444.0,7.4386,False
2019,616,Poland,372,Ireland,1122549.0,227614.0,4.9318,False
2019,842,USA,682,Saudi Arabia,1086533.0,118149.0,9.1963,False
2019,56,Belgium,428,Latvia,1073249.202,126106.23,8.5107,False
2019,842,USA,704,Viet Nam,1034620.0,127548.0,8.1116,False
2019,842,USA,484,Mexico,1030672.0,306523.0,3.3625,False
2019,724,Spain,784,United Arab Emirates,1025871.542,124844.4,8.2172,False
2019,152,Chile,251,France,1012070.49,178277.3,5.6769,False
2019,528,Netherlands,348,Hungary,1007086.325,142526.0,7.066,False
2019,724,Spain,458,Malaysia,999675.681,129382.5,7.7265,False
2019,604,Peru,56,Belgium,995339.85,160282.58,6.2099,False
2019,251,France,56,Belgium,946496.188,105180.0,8.9988,False
2019,484,Mexico,826,United Kingdom,940038.0,131715.726,7.1369,False
2019,124,Canada,616,Poland,937956.9,711938.0,1.3175,False
2019,276,Germany,724,Spain,922968.973,129221.0,7.1426,False
2019,724,Spain,705,Slovenia,906137.769,148968.0,6.0828,False
2019,276,Germany,208,Denmark,895245.087,114508.0,7.8182,False
2019,124,Canada,156,China,891708.553,315591.0,2.8255,False
2019,604,Peru,76,Brazil,870082.14,128407.4,6.776,False
2019,276,Germany,703,Slovakia,860948.477,132807.0,6.4827,False
2019,56,Belgium,442,Luxembourg,855805.4,85803.62,9.974,False
2019,56,Belgium,752,Sweden,844567.349,98833.55,8.5454,False
2019,276,Germany,705,Slovenia,832967.1,141246.0,5.8973,False
2019,842,USA,36,Australia,832658.0,127818.0,6.5144,False
2019,528,Netherlands,233,Estonia,810239.55,104793.0,7.7318,False
2019,276,Germany,348,Hungary,799925.476,196677.0,4.0672,False
2019,504,Morocco,643,Russian Federation,793219.037,101093.5,7.8464,False
2019,56,Belgium,440,Lithuania,773439.288,83843.85,9.2248,False
2019,616,Poland,724,Spain,745805.0,135159.0,5.518,False
2019,528,Netherlands,512,Oman,744432.543,95162.0,7.8228,False
2019,528,Netherlands,699,India,740675.852,70705.0,10.4756,False
2019,710,South Africa,380,Italy,738150.423,85978.0,8.5853,False
2019,620,Portugal,616,Poland,735970.19,105677.0,6.9643,False
2019,616,Poland,642,Romania,714855.0,186828.0,3.8263,False
2019,528,Netherlands,300,Greece,708122.719,67824.0,10.4406,False
2019,528,Netherlands,792,Türkiye,698840.693,208132.0,3.3577,False
2019,710,South Africa,251,France,687854.655,79374.0,8.666,False
2019,616,Poland,703,Slovakia,685291.0,125235.0,5.472,False
2019,528,Netherlands,414,Kuwait,678401.655,94592.0,7.1719,False
2019,528,Netherlands,470,Malta,678158.747,93307.0,7.268,False
2019,251,France,372,Ireland,668767.766,75475.0,8.8608,False
2019,484,Mexico,702,Singapore,658874.0,92319.744,7.1369,False
2019,724,Spain,246,Finland,622010.099,120477.0,5.1629,False
2019,616,Poland,380,Italy,613445.0,99308.0,6.1772,False
2019,152,Chile,76,Brazil,603335.12,87784.5,6.8729,False
2019,56,Belgium,724,Spain,591957.11,70503.37,8.3962,False
2019,56,Belgium,826,United Kingdom,591388.808,179012.55,3.3036,False
2019,504,Morocco,344,"China, Hong Kong SAR",569204.295,66150.0,8.6048,False
2019,842,USA,156,China,561690.0,128885.0,4.3581,False
2019,56,Belgium,251,France,556576.909,113548.24,4.9017,False
2019,528,Netherlands,804,Ukraine,509681.926,49424.0,10.3124,False
2019,616,Poland,804,Ukraine,500192.0,180640.0,2.769,False
2019,484,Mexico,784,United Arab Emirates,495227.0,69389.944,7.1369,False
2019,620,Portugal,752,Sweden,493998.769,74624.0,6.6198,False
2019,688,Serbia,826,United Kingdom,491217.0,76163.0,6.4495,False
2019,620,Portugal,372,Ireland,485080.32,59660.0,8.1307,False
2019,56,Belgium,40,Austria,482659.105,41194.68,11.7165,False
2019,620,Portugal,757,Switzerland,469690.79,85489.0,5.4942,False
2019,251,France,724,Spain,469421.202,64940.0,7.2285,False
2019,616,Poland,112,Belarus,463180.0,255967.0,1.8095,False
2019,124,Canada,392,Japan,459681.976,81241.0,5.6583,False
2019,152,Chile,372,Ireland,440465.0,82605.84,5.3321,False
2019,504,Morocco,826,United Kingdom,424590.579,35736.8,11.881,False
2019,604,Peru,276,Germany,419973.86,53384.95,7.8669,False
2019,528,Netherlands,191,Croatia,410718.431,57794.0,7.1066,False
2019,616,Poland,246,Finland,407018.0,113656.0,3.5811,False
2019,620,Portugal,642,Romania,401662.707,115839.0,3.4674,False
2019,152,Chile,458,Malaysia,395943.918,70537.5,5.6132,False
2019,152,Chile,643,Russian Federation,385937.117,54540.0,7.0762,False
2019,842,USA,458,Malaysia,374508.0,63843.0,5.8661,False
2019,56,Belgium,616,Poland,362279.059,47928.54,7.5587,False
2019,710,South Africa,344,"China, Hong Kong SAR",353242.521,41926.2,8.4253,False
2019,504,Morocco,784,United Arab Emirates,349271.878,47449.5,7.3609,False
2019,276,Germany,251,France,346723.226,55721.0,6.2225,False
2019,124,Canada,702,Singapore,343288.57,59614.0,5.7585,False
2019,616,Poland,702,Singapore,339747.0,56998.0,5.9607,False
2019,616,Poland,784,United Arab Emirates,336321.0,43540.0,7.7244,False
2019,616,Poland,348,Hungary,323941.0,57367.0,5.6468,False
2019,56,Belgium,276,Germany,320382.841,56586.49,5.6618,False
2019,616,Poland,191,Croatia,318680.0,76329.0,4.1751,False
2019,710,South Africa,414,Kuwait,316039.518,25002.96,12.6401,False
2019,616,Poland,233,Estonia,313225.0,50906.0,6.153,False
2019,528,Netherlands,566,Nigeria,307606.457,41679.0,7.3804,False
2019,124,Canada,56,Belgium,306667.947,123081.0,2.4916,False
2019,724,Spain,642,Romania,306582.67,59064.0,5.1907,False
2019,251,France,442,Luxembourg,305632.933,30533.0,10.0099,False
2019,484,Mexico,643,Russian Federation,303837.0,42572.865,7.1369,False
2019,528,Netherlands,344,"China, Hong Kong SAR",283585.354,29695.0,9.5499,False
2019,842,USA,616,Poland,282646.0,264894.0,1.067,False
2019,604,Peru,458,Malaysia,282504.81,44553.0,6.3409,False
2019,276,Germany,642,Romania,278941.66,107063.0,2.6054,False
2019,724,Spain,440,Lithuania,275344.425,51534.2,5.3429,False
2019,528,Netherlands,682,Saudi Arabia,274689.52,31449.0,8.7344,False
2019,528,Netherlands,688,Serbia,262744.453,32841.0,8.0005,False
2019,124,Canada,344,"China, Hong Kong SAR",258327.338,48886.0,5.2843,False
2019,528,Netherlands,702,Singapore,257791.129,36037.0,7.1535,False
2019,152,Chile,682,Saudi Arabia,243042.8,37710.0,6.445,False
2019,528,Netherlands,705,Slovenia,241762.509,29259.0,8.2628,False
2019,152,Chile,764,Thailand,241672.37,31627.5,7.6412,False
2019,251,France,352,Iceland,241447.968,27928.0,8.6454,False
2019,484,Mexico,344,"China, Hong Kong SAR",232780.0,32616.54,7.1369,False
2019,724,Spain,100,Bulgaria,231304.111,92884.4,2.4902,False
2019,842,USA,44,Bahamas,225053.0,37615.0,5.9831,False
2019,344,"China, Hong Kong SAR",704,Viet Nam,216204.464,26649.0,8.113,False
2019,528,Netherlands,196,Cyprus,215456.72,19312.0,11.1566,False
2019,724,Spain,360,Indonesia,212399.895,28215.0,7.5279,False
2019,251,France,208,Denmark,209937.133,28337.0,7.4086,False
2019,710,South Africa,634,Qatar,203561.399,23003.2,8.8493,False
2019,604,Peru,188,Costa Rica,201726.04,24550.5,8.2168,False
2019,724,Spain,682,Saudi Arabia,197202.171,19480.0,10.1233,False
2019,604,Peru,251,France,194137.97,21418.0,9.0642,False
2019,616,Poland,392,Japan,193209.0,17664.0,10.938,False
2019,528,Netherlands,398,Kazakhstan,190606.146,18048.0,10.5611,False
2019,276,Germany,752,Sweden,189001.36,19670.0,9.6086,False
2019,152,Chile,32,Argentina,187076.55,36650.0,5.1044,False
2019,710,South Africa,480,Mauritius,182216.375,29374.37,6.2032,False
2019,504,Morocco,56,Belgium,178280.204,20000.0,8.914,False
2019,842,USA,724,Spain,177356.0,38707.0,4.582,False
2019,251,France,40,Austria,175520.861,22374.0,7.8449,False
2019,528,Netherlands,48,Bahrain,169642.111,25621.0,6.6212,False
2019,724,Spain,76,Brazil,162856.219,18623.0,8.7449,False
2019,124,Canada,490,"Other Asia, nes",160345.992,25749.0,6.2273,False
2019,604,Peru,643,Russian Federation,159688.0,22300.0,7.1609,False
2019,724,Spain,579,Norway,154747.0,17136.0,9.0305,False
2019,124,Canada,376,Israel,153849.879,32040.0,4.8018,False
2019,688,Serbia,251,France,151598.0,19661.0,7.7106,False
2019,484,Mexico,188,Costa Rica,150929.0,21147.786,7.1369,False
2019,604,Peru,784,United Arab Emirates,142617.38,20137.68,7.0821,False
2019,251,France,203,Czechia,142251.088,27821.0,5.1131,False
2019,724,Spain,764,Thailand,142074.251,19792.5,7.1782,False
2019,251,France,31,Azerbaijan,141420.324,13000.0,10.8785,False
2019,152,Chile,699,India,137803.25,17666.88,7.8001,False
2019,616,Poland,705,Slovenia,136815.0,78874.0,1.7346,False
2019,124,Canada,528,Netherlands,135848.583,57002.0,2.3832,False
2019,724,Spain,300,Greece,135762.629,14242.5,9.5322,False
2019,528,Netherlands,368,Iraq,135753.54,12896.0,10.5268,False
2019,56,Belgium,372,Ireland,134826.244,18308.18,7.3643,False
2019,484,Mexico,380,Italy,129837.0,18192.429,7.1369,False
2019,528,Netherlands,100,Bulgaria,129081.944,16411.713,7.8652,False
2019,56,Belgium,203,Czechia,120628.973,13557.14,8.8978,False
2019,724,Spain,442,Luxembourg,116406.973,13523.4,8.6078,False
2019,724,Spain,48,Bahrain,116367.792,17641.0,6.5964,False
2019,528,Netherlands,400,Jordan,114946.221,35770.0,3.2135,False
2019,152,Chile,784,United Arab Emirates,109614.08,16243.2,6.7483,False
2019,724,Spain,191,Croatia,109162.492,38665.0,2.8233,False
2019,842,USA,554,New Zealand,108242.0,18595.0,5.821,False
2019,152,Chile,376,Israel,107889.26,14887.2,7.2471,False
2019,276,Germany,442,Luxembourg,107775.433,10577.0,10.1896,False
2019,124,Canada,276,Germany,104114.177,58338.0,1.7847,False
2019,484,Mexico,414,Kuwait,102532.0,14366.522,7.1369,False
2019,276,Germany,440,Lithuania,102242.746,14002.0,7.302,False
2019,842,USA,56,Belgium,102126.0,43448.0,2.3505,False
2019,842,USA,32,Argentina,100774.0,9565.0,10.5357,False
2019,842,USA,372,Ireland,98433.0,35055.0,2.808,False
2019,528,Netherlands,498,Rep. of Moldova,98036.636,10090.0,9.7162,False
2019,688,Serbia,40,Austria,95645.0,24927.0,3.837,False
2019,528,Netherlands,112,Belarus,91688.546,11050.0,8.2976,False
2019,842,USA,352,Iceland,88766.0,12550.0,7.073,False
2019,124,Canada,360,Indonesia,88070.985,25076.0,3.5122,False
2019,124,Canada,826,United Kingdom,85208.445,31488.0,2.7061,False
2019,604,Peru,48,Bahrain,82908.21,12750.0,6.5026,False
2019,528,Netherlands,268,Georgia,80617.727,7225.0,11.1582,False
2019,152,Chile,858,Uruguay,80400.0,12240.0,6.5686,False
2019,56,Belgium,757,Switzerland,73039.027,6777.0,10.7775,False
2019,688,Serbia,499,Montenegro,71873.0,17107.0,4.2014,False
2019,616,Poland,251,France,71600.0,10192.0,7.0251,False
2019,842,USA,60,Bermuda,69715.0,22829.0,3.0538,False
2019,724,Spain,688,Serbia,69326.49,11088.0,6.2524,False
2019,620,Portugal,380,Italy,68348.278,32683.0,2.0912,False
2019,276,Germany,837,M49-837,67656.179,20857.746,3.2437,False
2019,604,Peru,591,Panama,67101.7,11258.4,5.9601,False
2019,620,Portugal,208,Denmark,66726.029,10164.0,6.5649,False
2019,710,South Africa,643,Russian Federation,66193.39,5568.0,11.8882,False
2019,528,Netherlands,534,Saint Maarten,65680.516,6698.0,9.806,False
2019,604,Peru,392,Japan,64121.6,5400.0,11.8744,False
2019,484,Mexico,320,Guatemala,63581.0,8908.808,7.1369,False
2019,842,USA,533,Aruba,62150.0,8069.0,7.7023,False
2019,842,USA,136,Cayman Isds,59820.0,6829.0,8.7597,False
2019,152,Chile,757,Switzerland,59760.0,20374.7,2.933,False
2019,251,France,703,Slovakia,57562.36,10123.0,5.6863,False
2019,152,Chile,899,M49-899,57052.75,11700.0,4.8763,False
2019,604,Peru,152,Chile,56105.0,7185.0,7.8086,False
2019,56,Belgium,233,Estonia,55185.584,5655.06,9.7586,False
2019,724,Spain,634,Qatar,51506.742,4545.0,11.3326,False
2019,504,Morocco,634,Qatar,51417.276,10382.0,4.9525,False
2019,842,USA,276,Germany,50191.0,12682.0,3.9577,False
2019,604,Peru,222,El Salvador,49955.14,5994.88,8.333,False
2019,152,Chile,188,Costa Rica,48195.77,5263.5,9.1566,False
2019,604,Peru,218,Ecuador,48020.4,6984.0,6.8758,False
2019,842,USA,764,Thailand,47796.0,6757.0,7.0736,False
2019,528,Netherlands,462,Maldives,44937.003,4801.0,9.3599,False
2019,616,Poland,56,Belgium,43545.0,6290.0,6.9229,False
2019,710,South Africa,48,Bahrain,42575.478,6012.0,7.0817,False
2019,842,USA,608,Philippines,41957.0,6354.0,6.6032,False
2019,616,Poland,100,Bulgaria,41135.0,5163.0,7.9673,False
2019,688,Serbia,616,Poland,40533.0,5000.0,8.1066,False
2019,616,Poland,620,Portugal,39998.0,4088.0,9.7842,False
2019,276,Germany,56,Belgium,38788.14,6211.0,6.2451,False
2019,56,Belgium,642,Romania,36373.008,4832.0,7.5275,False
2019,710,South Africa,72,Botswana,35084.676,9163.82,3.8286,False
2019,620,Portugal,203,Czechia,34023.558,3396.0,10.0187,False
2019,604,Peru,380,Italy,33416.1,4382.0,7.6258,False
2019,124,Canada,440,Lithuania,32708.936,25060.0,1.3052,False
2019,528,Netherlands,710,South Africa,31356.5,9454.0,3.3167,False
2019,842,USA,512,Oman,29709.0,3294.0,9.0191,False
2019,688,Serbia,276,Germany,29331.0,6002.0,4.8869,False
2019,56,Belgium,422,Lebanon,29206.465,2410.68,12.1154,False
2019,251,France,752,Sweden,29155.136,17817.0,1.6364,False
2019,842,USA,116,Cambodia,28470.0,4326.0,6.5811,False
2019,620,Portugal,24,Angola,28064.117,2017.0,13.9138,False
2019,604,Peru,414,Kuwait,27814.12,4597.92,6.0493,False
2019,710,South Africa,516,Namibia,27813.539,5468.43,5.0862,False
2019,344,"China, Hong Kong SAR",446,"China, Macao SAR",27352.131,4646.0,5.8872,False
2019,710,South Africa,512,Oman,26172.939,3882.0,6.7421,False
2019,124,Canada,251,France,25666.393,9716.0,2.6417,False
2019,724,Spain,480,Mauritius,25271.588,2595.0,9.7386,False
2019,616,Poland,414,Kuwait,25208.0,3690.0,6.8314,False
2019,842,USA,591,Panama,24720.0,2940.0,8.4082,False
2019,842,USA,699,India,24324.0,3465.0,7.0199,False
2019,56,Belgium,380,Italy,23798.897,2399.92,9.9165,False
2019,688,Serbia,380,Italy,23639.0,5850.0,4.0409,False
2019,152,Chile,222,El Salvador,22813.0,2989.2,7.6318,False
2019,124,Canada,699,India,22786.517,4877.0,4.6722,False
2019,276,Germany,826,United Kingdom,22193.439,11852.0,1.8725,False
2019,616,Poland,682,Saudi Arabia,21870.0,3648.0,5.9951,False
2019,528,Netherlands,458,Malaysia,21234.928,2260.0,9.396,False
2019,688,Serbia,191,Croatia,21063.0,4865.0,4.3295,False
2019,604,Peru,40,Austria,20024.64,2160.0,9.2707,False
2019,842,USA,558,Nicaragua,19999.0,5008.0,3.9934,False
2019,152,Chile,591,Panama,19872.38,2639.16,7.5298,False
2019,616,Poland,512,Oman,19567.0,3195.0,6.1243,False
2019,842,USA,320,Guatemala,19315.0,4525.0,4.2685,False
2019,842,USA,214,Dominican Rep.,19038.0,1690.0,11.2651,False
2019,56,Belgium,348,Hungary,18789.974,2229.73,8.427,False
2019,528,Netherlands,28,Antigua and Barbuda,18738.676,2314.0,8.098,False
2019,152,Chile,48,Bahrain,18304.78,3865.5,4.7354,False
2019,616,Poland,376,Israel,18226.0,5000.0,3.6452,False
2019,616,Poland,634,Qatar,18120.0,2080.0,8.7115,False
2019,724,Spain,292,Gibraltar,16698.425,2261.9,7.3825,False
2019,688,Serbia,579,Norway,16489.0,1680.0,9.8149,False
2019,842,USA,360,Indonesia,16134.0,1840.0,8.7685,False
2019,528,Netherlands,662,Saint Lucia,15823.771,1700.0,9.3081,False
2019,604,Peru,757,Switzerland,15631.0,2295.0,6.8109,False
2019,842,USA,586,Pakistan,15084.0,4787.0,3.151,False
2019,724,Spain,512,Oman,15013.94,1440.0,10.4263,False
2019,620,Portugal,246,Finland,14798.4,2160.0,6.8511,False
2019,528,Netherlands,842,USA,14661.839,1604.0,9.1408,False
2019,152,Chile,360,Indonesia,14658.77,2160.0,6.7865,False
2019,842,USA,188,Costa Rica,14569.0,5855.0,2.4883,False
2019,620,Portugal,702,Singapore,14065.086,2615.0,5.3786,False
2019,604,Peru,32,Argentina,14018.0,2160.0,6.4898,False
2019,251,France,428,Latvia,13661.712,1830.0,7.4654,False
2019,604,Peru,634,Qatar,13309.0,1800.0,7.3939,False
2019,724,Spain,414,Kuwait,13116.866,1459.5,8.9872,False
2019,710,South Africa,690,Seychelles,12782.398,1257.0,10.169,False
2019,842,USA,222,El Salvador,12513.0,2038.0,6.1398,False
2019,710,South Africa,392,Japan,12046.47,1954.0,6.165,False
2019,504,Morocco,458,Malaysia,11966.286,1281.0,9.3414,False
2019,616,Poland,498,Rep. of Moldova,11895.0,1924.0,6.1824,False
2019,152,Chile,214,Dominican Rep.,11498.65,1035.0,11.1098,False
2019,152,Chile,634,Qatar,10702.1,1440.0,7.432,False
2019,604,Peru,170,Colombia,8808.0,1989.0,4.4284,False
2019,604,Peru,116,Cambodia,8244.3,1152.0,7.1565,False
2019,710,South Africa,426,Lesotho,8219.05,2650.11,3.1014,False
2019,724,Spain,470,Malta,7052.133,4188.0,1.6839,False
2019,124,Canada,764,Thailand,6783.272,1440.0,4.7106,False
2019,724,Spain,504,Morocco,6691.449,6881.5,0.9724,False
2019,528,Netherlands,52,Barbados,6338.016,1575.0,4.0241,False
2019,710,South Africa,894,Zambia,5235.003,1196.56,4.375,False
2019,152,Chile,620,Portugal,3716.92,1800.0,2.065,False
2019,842,USA,534,Saint Maarten,3511.0,3315.0,1.0591,False
2019,276,Germany,214,Dominican Rep.,2770.821,1050.0,2.6389,False
2019,152,Chile,320,Guatemala,2352.0,2016.0,1.1667,False
2020,604,Peru,842,USA,533833770.09,86440314.0,6.1758,False
2020,152,Chile,842,USA,274517500.529,52966767.682,5.1828,False
2020,604,Peru,528,Netherlands,256579886.09,43405951.0,5.9112,False
2020,842,USA,124,Canada,216880096.0,42201850.0,5.1391,False
2020,528,Netherlands,276,Germany,206784735.502,29250915.0,7.0693,False
2020,724,Spain,276,Germany,164927232.012,24926825.0,6.6165,False
2020,484,Mexico,842,USA,163475279.0,21647337.109,7.5518,False
2020,124,Canada,842,USA,128608847.622,77706090.0,1.6551,False
2020,504,Morocco,724,Spain,125373225.981,19365560.6,6.474,False
2020,152,Chile,528,Netherlands,91691688.523,19701114.74,4.6541,False
2020,724,Spain,826,United Kingdom,87219979.715,13506636.5,6.4576,False
2020,344,"China, Hong Kong SAR",156,China,76915821.259,15351700.0,5.0102,False
2020,604,Peru,156,China,71451722.1,10482416.5,6.8163,False
2020,604,Peru,826,United Kingdom,68871763.69,10702017.9,6.4354,False
2020,724,Spain,528,Netherlands,66331815.371,9863917.0,6.7247,False
2020,152,Chile,826,United Kingdom,54808108.66,9611482.3,5.7024,False
2020,710,South Africa,528,Netherlands,52769002.206,7968141.0,6.6225,False
2020,616,Poland,276,Germany,51921831.0,8268935.0,6.2791,False
2020,710,South Africa,826,United Kingdom,47942383.464,6721292.0,7.1329,False
2020,152,Chile,156,China,46580855.424,10357492.78,4.4973,False
2020,504,Morocco,528,Netherlands,41991398.489,7046890.5,5.9589,False
2020,604,Peru,344,"China, Hong Kong SAR",40790996.68,6058941.02,6.7324,False
2020,528,Netherlands,826,United Kingdom,40234250.442,6305075.0,6.3812,False
2020,528,Netherlands,56,Belgium,37604392.124,5265659.0,7.1414,False
2020,528,Netherlands,616,Poland,33491222.113,4558948.0,7.3463,False
2020,528,Netherlands,579,Norway,23788408.726,2366498.0,10.0522,False
2020,528,Netherlands,208,Denmark,22292637.958,2613324.0,8.5304,False
2020,724,Spain,616,Poland,18910581.55,3297891.0,5.7341,False
2020,152,Chile,276,Germany,18457284.345,4003670.67,4.6101,False
2020,152,Chile,410,Rep. of Korea,17956592.235,2349535.47,7.6426,False
2020,616,Poland,826,United Kingdom,17946267.0,3031100.0,5.9207,False
2020,528,Netherlands,40,Austria,17405996.802,1441500.0,12.0749,False
2020,276,Germany,40,Austria,15947343.436,2444391.0,6.5241,False
2020,504,Morocco,579,Norway,15595348.242,3128758.0,4.9845,False
2020,724,Spain,757,Switzerland,15544393.823,2054293.0,7.5668,False
2020,724,Spain,251,France,15149952.248,2060586.75,7.3523,False
2020,528,Netherlands,372,Ireland,14026342.778,1826464.0,7.6795,False
2020,251,France,757,Switzerland,14000529.046,1672667.0,8.3702,False
2020,152,Chile,124,Canada,13283782.797,2510759.256,5.2907,False
2020,528,Netherlands,724,Spain,12452449.231,1776954.0,7.0077,False
2020,504,Morocco,251,France,12113144.644,2186197.0,5.5407,False
2020,616,Poland,528,Netherlands,12100902.0,2282786.0,5.3009,False
2020,528,Netherlands,246,Finland,12055681.18,1277422.0,9.4375,False
2020,620,Portugal,528,Netherlands,11874035.466,2034995.0,5.8349,False
2020,56,Belgium,528,Netherlands,11416109.878,1865615.8,6.1192,False
2020,616,Poland,752,Sweden,10765815.0,1253328.0,8.5898,False
2020,724,Spain,56,Belgium,10324157.555,1607635.0,6.422,False
2020,724,Spain,380,Italy,9934984.695,2151921.0,4.6168,False
2020,688,Serbia,528,Netherlands,9473085.0,1490680.0,6.3549,False
2020,504,Morocco,643,Russian Federation,9466572.388,1282106.5,7.3836,False
2020,528,Netherlands,752,Sweden,9190156.988,1290520.0,7.1213,False
2020,604,Peru,124,Canada,8973522.53,1395659.68,6.4296,False
2020,528,Netherlands,251,France,8493927.99,1272300.0,6.676,False
2020,616,Poland,579,Norway,8304543.0,862924.0,9.6237,False
2020,620,Portugal,826,United Kingdom,7973645.148,1160274.0,6.8722,False
2020,484,Mexico,392,Japan,7958000.0,1053795.471,7.5518,False
2020,528,Netherlands,203,Czechia,7787629.392,1070669.0,7.2736,False
2020,604,Peru,724,Spain,7156343.26,1142132.108,6.2658,False
2020,528,Netherlands,757,Switzerland,7150317.147,726615.0,9.8406,False
2020,528,Netherlands,380,Italy,7144294.348,1090990.0,6.5485,False
2020,152,Chile,490,"Other Asia, nes",7110316.056,732037.99,9.713,False
2020,688,Serbia,643,Russian Federation,6734189.0,973998.0,6.914,False
2020,724,Spain,40,Austria,6302308.837,758052.75,8.3138,False
2020,251,France,276,Germany,6196516.949,1006064.0,6.1592,False
2020,616,Poland,208,Denmark,6057314.0,739446.0,8.1917,False
2020,56,Belgium,246,Finland,5729934.868,599732.5,9.5542,False
2020,504,Morocco,702,Singapore,5197563.531,331466.0,15.6805,False
2020,528,Netherlands,643,Russian Federation,5158639.143,618960.0,8.3344,False
2020,620,Portugal,724,Spain,5149975.586,816289.338,6.309,False
2020,842,USA,410,Rep. of Korea,5028579.0,1058599.0,4.7502,False
2020,251,France,616,Poland,4956897.572,789310.0,6.28,False
2020,724,Spain,372,Ireland,4939560.024,735194.0,6.7187,False
2020,842,USA,392,Japan,4935373.0,667927.0,7.3891,False
2020,484,Mexico,124,Canada,4461303.0,590764.124,7.5518,False
2020,276,Germany,616,Poland,4449987.934,509876.0,8.7276,False
2020,842,USA,490,"Other Asia, nes",4203414.0,552522.0,7.6077,False
2020,604,Peru,56,Belgium,4137872.22,842922.9,4.909,False
2020,528,Netherlands,352,Iceland,4135988.803,509878.0,8.1117,False
2020,251,France,380,Italy,4085948.229,625441.0,6.5329,False
2020,528,Netherlands,642,Romania,4066896.224,589132.308,6.9032,False
2020,724,Spain,620,Portugal,3874285.96,609558.7,6.3559,False
2020,842,USA,702,Singapore,3642868.0,506501.0,7.1922,False
2020,152,Chile,56,Belgium,3638495.668,775796.97,4.69,False
2020,710,South Africa,784,United Arab Emirates,3589673.801,519749.38,6.9065,False
2020,710,South Africa,724,Spain,3587417.023,409445.0,8.7617,False
2020,276,Germany,246,Finland,3535176.184,386043.0,9.1575,False
2020,56,Belgium,643,Russian Federation,3466729.485,412973.01,8.3946,False
2020,710,South Africa,458,Malaysia,3466701.524,443362.1,7.8191,False
2020,152,Chile,724,Spain,3375590.47,664337.62,5.0811,False
2020,616,Poland,428,Latvia,3344552.0,408315.0,8.1911,False
2020,710,South Africa,702,Singapore,3313583.336,452035.6,7.3304,False
2020,620,Portugal,616,Poland,3307221.665,235297.0,14.0555,False
2020,724,Spain,203,Czechia,3268388.437,969529.8,3.3711,False
2020,710,South Africa,276,Germany,3150325.216,489032.0,6.442,False
2020,620,Portugal,251,France,3107648.042,432692.338,7.1821,False
2020,152,Chile,392,Japan,3090170.037,392623.79,7.8706,False
2020,724,Spain,344,"China, Hong Kong SAR",2986755.55,350869.3,8.5124,False
2020,124,Canada,528,Netherlands,2929398.756,1692485.0,1.7308,False
2020,604,Peru,702,Singapore,2796340.53,431423.0,6.4817,False
2020,724,Spain,703,Slovakia,2690277.53,464412.0,5.7929,False
2020,842,USA,616,Poland,2658364.0,2302660.0,1.1545,False
2020,528,Netherlands,703,Slovakia,2657879.812,423764.0,6.2721,False
2020,724,Spain,233,Estonia,2654280.535,429777.0,6.1759,False
2020,251,France,528,Netherlands,2615286.882,390528.0,6.6968,False
2020,251,France,826,United Kingdom,2581819.746,327663.0,7.8795,False
2020,616,Poland,757,Switzerland,2561173.0,364500.0,7.0265,False
2020,152,Chile,702,Singapore,2550941.86,474868.5,5.3719,False
2020,276,Germany,380,Italy,2482151.5,439872.0,5.6429,False
2020,842,USA,344,"China, Hong Kong SAR",2375574.0,309096.0,7.6856,False
2020,528,Netherlands,440,Lithuania,2334740.0,308334.0,7.5721,False
2020,504,Morocco,826,United Kingdom,2317323.77,380023.6,6.0978,False
2020,620,Portugal,56,Belgium,2291427.927,345576.0,6.6307,False
2020,528,Netherlands,428,Latvia,2268444.659,332465.0,6.8231,False
2020,276,Germany,528,Netherlands,2230896.521,452454.0,4.9307,False
2020,528,Netherlands,620,Portugal,2222377.61,312251.0,7.1173,False
2020,528,Netherlands,784,United Arab Emirates,2199742.712,288044.0,7.6368,False
2020,276,Germany,724,Spain,2102439.807,333093.0,6.3119,False
2020,616,Poland,40,Austria,2069935.0,338900.0,6.1078,False
2020,56,Belgium,826,United Kingdom,1997495.551,305101.37,6.547,False
2020,604,Peru,764,Thailand,1972505.5,278278.3,7.0882,False
2020,724,Spain,208,Denmark,1965094.003,213136.5,9.2199,False
2020,528,Netherlands,634,Qatar,1940055.314,264617.0,7.3316,False
2020,724,Spain,702,Singapore,1898081.143,185370.5,10.2394,False
2020,152,Chile,344,"China, Hong Kong SAR",1814247.4,280300.5,6.4725,False
2020,724,Spain,752,Sweden,1773859.559,326341.0,5.4356,False
2020,616,Poland,203,Czechia,1654570.0,299170.0,5.5305,False
2020,724,Spain,428,Latvia,1649281.013,280149.2,5.8872,False
