year,reporter,partner,flow,value_eur,net_kg,eur_per_kg
2023,AT,WORLD,export,13157493.0,1724196.0,7.6311
2023,AT,DE,export,6444270.0,930236.0,6.9276
2023,AT,HU,export,2162665.0,269932.0,8.0119
2023,AT,SI,export,1383713.0,161268.0,8.5802
2023,AT,CH,export,893346.0,80260.0,11.1307
2023,AT,PL,export,685181.0,113309.0,6.047
2023,AT,IT,export,533702.0,64401.0,8.2872
2023,AT,SK,export,492850.0,39488.0,12.481
2023,AT,CZ,export,424827.0,26390.0,16.098
2023,AT,NL,export,98838.0,26970.0,3.6647
2023,AT,RO,export,38011.0,11930.0,3.1862
2023,AT,HR,export,36.0,5.0,7.2
2023,AT,LT,export,32.0,4.0,8.0
2023,AT,BG,export,15.0,1.0,15.0
2023,AT,FR,export,4.0,1.0,4.0
2023,AT,ES,export,3.0,1.0,3.0
2023,AT,WORLD,import,71105442.0,9593318.0,7.412
2023,AT,DE,import,38761878.0,5453891.0,7.1072
2023,AT,NL,import,15117596.0,1808462.0,8.3594
2023,AT,ES,import,10429698.0,1227950.0,8.4936
2023,AT,XS,import,3244119.0,482709.0,6.7207
2023,AT,PL,import,1017396.0,232631.0,4.3734
2023,AT,TR,import,849267.0,132810.0,6.3946
2023,AT,IT,import,464196.0,58084.0,7.9918
2023,AT,HU,import,418691.0,45470.0,9.2081
2023,AT,RO,import,410526.0,75971.0,5.4037
2023,AT,SE,import,168162.0,46249.0,3.636
2023,AT,FR,import,88715.0,8577.0,10.3434
2023,AT,BE,import,54620.0,5211.0,10.4817
2023,AT,XK,import,47741.0,9360.0,5.1005
2023,AT,SK,import,32837.0,5943.0,5.5253
2023,BE,WORLD,export,55547092.0,6542489.0,8.4902
2023,BE,RU,export,33194859.0,3708044.0,8.9521
2023,BE,NL,export,9007495.0,1331103.0,6.7669
2023,BE,FI,export,4462270.0,475783.0,9.3788
2023,BE,LU,export,1880476.0,221401.0,8.4935
2023,BE,LT,export,1203758.0,134861.0,8.9259
2023,BE,DE,export,1085171.0,137063.0,7.9173
2023,BE,LV,export,1047783.0,106438.0,9.8441
2023,BE,NO,export,902021.0,95644.0,9.431
2023,BE,DK,export,756961.0,68803.0,11.0019
2023,BE,FR,export,622290.0,89552.0,6.9489
2023,BE,IE,export,286702.0,49808.0,5.7561
2023,BE,EE,export,251335.0,26703.0,9.4122
2023,BE,SE,export,222131.0,27362.0,8.1182
2023,BE,CH,export,142474.0,13680.0,10.4148
2023,BE,ES,export,132006.0,17886.0,7.3804
2023,BE,IS,export,119634.0,11915.0,10.0406
2023,BE,PL,export,85741.0,11926.0,7.1894
2023,BE,MD,export,57540.0,5715.0,10.0682
2023,BE,IT,export,28422.0,2325.0,12.2245
2023,BE,SK,export,20768.0,2819.0,7.3672
2023,BE,RO,export,16325.0,1458.0,11.1968
2023,BE,GB,export,15112.0,1587.0,9.5224
2023,BE,CZ,export,5404.0,580.0,9.3172
2023,BE,GH,export,245.0,18.0,13.6111
2023,BE,PT,export,169.0,15.0,11.2667
2023,BE,WORLD,import,66895616.0,9469947.0,7.064
2023,BE,NL,import,40707831.0,6052853.0,6.7254
2023,BE,ES,import,12224452.0,1633905.0,7.4817
2023,BE,DE,import,7172098.0,715386.0,10.0255
2023,BE,PE,import,2626358.0,312316.0,8.4093
2023,BE,PT,import,1048451.0,138124.0,7.5907
2023,BE,CL,import,996402.0,298846.0,3.3342
2023,BE,FR,import,599339.0,83762.0,7.1553
2023,BE,XS,import,469874.0,75096.0,6.257
2023,BE,ZW,import,315712.0,29593.0,10.6685
2023,BE,ZA,import,296285.0,55814.0,5.3084
2023,BE,PL,import,280547.0,43990.0,6.3775
2023,BE,AR,import,86113.0,11288.0,7.6287
2023,BE,SE,import,43024.0,14308.0,3.007
2023,BE,IT,import,12318.0,2037.0,6.0471
2023,BE,MA,import,10514.0,1572.0,6.6883
2023,BE,LU,import,6240.0,1051.0,5.9372
2023,BE,RU,import,47.0,1.0,47.0
2023,BE,CO,import,11.0,5.0,2.2
2023,DE,WORLD,export,57796525.0,7467675.0,7.7396
2023,DE,AT,export,18649269.0,2708427.0,6.8856
2023,DE,FI,export,7473061.0,935980.0,7.9842
2023,DE,NL,export,5678049.0,678224.0,8.3719
2023,DE,CH,export,4890169.0,495829.0,9.8626
2023,DE,CZ,export,4542044.0,627720.0,7.2358
2023,DE,PL,export,3230339.0,396973.0,8.1374
2023,DE,SK,export,3088331.0,344411.0,8.967
2023,DE,SE,export,2234713.0,245069.0,9.1187
2023,DE,DK,export,1908890.0,250077.0,7.6332
2023,DE,SI,export,1501282.0,180824.0,8.3024
2023,DE,IT,export,1374698.0,180880.0,7.6001
2023,DE,RO,export,960608.0,111706.0,8.5994
2023,DE,LV,export,719409.0,84436.0,8.5202
2023,DE,ES,export,708838.0,96615.0,7.3367
2023,DE,IE,export,179306.0,26499.0,6.7665
2023,DE,PT,export,159652.0,38641.0,4.1317
2023,DE,AE,export,95550.0,14013.0,6.8187
2023,DE,HU,export,92095.0,8581.0,10.7324
2023,DE,FR,export,87123.0,12017.0,7.25
2023,DE,LU,export,84470.0,7920.0,10.6654
2023,DE,LT,export,61814.0,7601.0,8.1324
2023,DE,XK,export,35000.0,10818.0,3.2353
2023,DE,BE,export,19951.0,2125.0,9.3887
2023,DE,QS,export,17981.0,2076.0,8.6614
2023,DE,QV,export,2946.0,150.0,19.64
2023,DE,EE,export,922.0,63.0,14.6349
2023,DE,CY,export,15.0,0.0,0.0
2023,DE,WORLD,import,452717979.0,65827908.0,6.8773
2023,DE,NL,import,174653419.0,22566483.0,7.7395
2023,DE,ES,import,169392818.0,24583886.0,6.8904
2023,DE,PL,import,59686394.0,11103854.0,5.3753
2023,DE,AT,import,9974366.0,1474934.0,6.7626
2023,DE,ZA,import,9822616.0,1132241.0,8.6754
2023,DE,RO,import,9495696.0,1801998.0,5.2695
2023,DE,PT,import,4082424.0,628185.0,6.4988
2023,DE,IT,import,3211861.0,452814.0,7.0931
2023,DE,BE,import,2731027.0,460379.0,5.9321
2023,DE,CL,import,2730086.0,356374.0,7.6607
2023,DE,UA,import,1795128.0,409259.0,4.3863
2023,DE,AR,import,1575408.0,261662.0,6.0208
2023,DE,FR,import,1378595.0,165299.0,8.34
2023,DE,XS,import,699962.0,143221.0,4.8873
2023,DE,PE,import,394089.0,47196.0,8.3501
2023,DE,DK,import,245572.0,50929.0,4.8219
2023,DE,GE,import,227124.0,35603.0,6.3794
2023,DE,FI,import,161637.0,36671.0,4.4078
2023,DE,MX,import,161487.0,16685.0,9.6786
2023,DE,ZW,import,127736.0,74396.0,1.717
2023,DE,XK,import,53403.0,15550.0,3.4343
2023,DE,HR,import,44104.0,2080.0,21.2038
2023,DE,MA,import,22096.0,2784.0,7.9368
2023,DE,NA,import,9221.0,1232.0,7.4846
2023,DE,CO,import,9081.0,948.0,9.5791
2023,DE,LV,import,8800.0,1490.0,5.906
2023,DE,LU,import,6077.0,399.0,15.2306
2023,DE,EE,import,4099.0,800.0,5.1238
2023,DE,SK,import,3410.0,0.0,0.0
2023,DE,EG,import,3118.0,248.0,12.5726
2023,DE,CZ,import,2668.0,1.0,2668.0
2023,DE,LT,import,2074.0,207.0,10.0193
2023,DE,SE,import,1700.0,52.0,32.6923
2023,DE,GR,import,683.0,48.0,14.2292
2023,ES,WORLD,export,492349543.0,74362114.0,6.621
2023,ES,DE,export,143727218.0,22045032.0,6.5197
2023,ES,NL,export,67988094.0,10962194.0,6.2021
2023,ES,GB,export,61948130.0,9084309.0,6.8192
2023,ES,PL,export,51245073.0,7480402.0,6.8506
2023,ES,IT,export,32089578.0,4745600.0,6.762
2023,ES,FR,export,28489936.0,4255006.0,6.6956
2023,ES,CH,export,19288538.0,2241529.0,8.6051
2023,ES,AT,export,11436981.0,1567684.0,7.2955
2023,ES,BE,export,10721899.0,1533285.0,6.9928
2023,ES,CZ,export,6386939.0,1042292.0,6.1278
2023,ES,SK,export,5860521.0,821233.0,7.1362
2023,ES,PT,export,5519767.0,1618584.0,3.4102
2023,ES,HU,export,5285514.0,733958.0,7.2014
2023,ES,IE,export,4734686.0,634685.0,7.4599
2023,ES,RO,export,4442762.0,862962.0,5.1483
2023,ES,HR,export,3989466.0,557642.0,7.1542
2023,ES,IL,export,3549410.0,371114.0,9.5642
2023,ES,SE,export,3368035.0,463346.0,7.2689
2023,ES,DK,export,3239047.0,488003.0,6.6374
2023,ES,SI,export,2819359.0,345349.0,8.1638
2023,ES,FI,export,2551646.0,417881.0,6.1062
2023,ES,HK,export,1667226.0,181326.0,9.1946
2023,ES,LT,export,1648342.0,247040.0,6.6724
2023,ES,BG,export,1564303.0,500881.0,3.1231
2023,ES,EE,export,1480972.0,245028.0,6.0441
2023,ES,SG,export,1181877.0,125239.0,9.437
2023,ES,LV,export,948741.0,153398.0,6.1848
2023,ES,NO,export,943995.0,119173.0,7.9212
2023,ES,MY,export,808728.0,79802.0,10.1342
2023,ES,GR,export,547965.0,98511.0,5.5625
2023,ES,XS,export,539423.0,69840.0,7.7237
2023,ES,LU,export,420470.0,43943.0,9.5685
2023,ES,ID,export,330195.0,29007.0,11.3833
2023,ES,BR,export,280759.0,40022.0,7.0151
2023,ES,AE,export,240617.0,21846.0,11.0142
2023,ES,QA,export,165518.0,13546.0,12.219
2023,ES,XL,export,112832.0,37704.0,2.9926
2023,ES,IS,export,100565.0,9448.0,10.6441
2023,ES,GI,export,98405.0,10948.0,8.9884
2023,ES,MT,export,93429.0,11750.0,7.9514
2023,ES,XC,export,89359.0,10630.0,8.4063
2023,ES,IN,export,88800.0,7200.0,12.3333
2023,ES,SA,export,85180.0,11752.0,7.2481
2023,ES,MA,export,56573.0,4959.0,11.4081
2023,ES,TH,export,53616.0,4659.0,11.508
2023,ES,MU,export,23065.0,2509.0,9.1929
2023,ES,MD,export,22996.0,2234.0,10.2936
2023,ES,EG,export,12524.0,1620.0,7.7309
2023,ES,JO,export,10618.0,1347.0,7.8827
2023,ES,BH,export,9792.0,843.0,11.6157
2023,ES,UA,export,9650.0,1192.0,8.0956
2023,ES,KW,export,8658.0,896.0,9.6629
2023,ES,AM,export,8256.0,633.0,13.0427
2023,ES,OM,export,6398.0,497.0,12.8732
2023,ES,KZ,export,3367.0,208.0,16.1875
2023,ES,MR,export,2356.0,196.0,12.0204
2023,ES,CY,export,435.0,90.0,4.8333
2023,ES,GN,export,395.0,60.0,6.5833
2023,ES,GQ,export,344.0,22.0,15.6364
2023,ES,GH,export,200.0,25.0,8.0
2023,ES,WORLD,import,215616185.0,39023856.0,5.5252
2023,ES,MA,import,154417316.0,28533540.0,5.4118
2023,ES,PT,import,13158729.0,3253588.0,4.0444
2023,ES,NL,import,12641650.0,1688322.0,7.4877
2023,ES,PE,import,10045521.0,1318934.0,7.6164
2023,ES,ZA,import,9392885.0,1130662.0,8.3074
2023,ES,DE,import,4616012.0,758587.0,6.085
2023,ES,AR,import,3407923.0,552890.0,6.1638
2023,ES,CL,import,2256560.0,331902.0,6.7989
2023,ES,PL,import,1991051.0,518057.0,3.8433
2023,ES,UA,import,1095648.0,252216.0,4.3441
2023,ES,FR,import,881113.0,168868.0,5.2178
2023,ES,BE,import,501063.0,163182.0,3.0706
2023,ES,RO,import,329256.0,85863.0,3.8347
2023,ES,IT,import,247218.0,111036.0,2.2265
2023,ES,UY,import,218275.0,62288.0,3.5043
2023,ES,ZW,import,148822.0,70454.0,2.1123
2023,ES,CH,import,104186.0,12430.0,8.3818
2023,ES,SK,import,88523.0,2764.0,32.0271
2023,ES,EC,import,61289.0,6115.0,10.0227
2023,ES,GR,import,3270.0,230.0,14.2174
2023,ES,AT,import,2858.0,960.0,2.9771
2023,ES,SN,import,2687.0,504.0,5.3313
2023,ES,SE,import,2576.0,336.0,7.6667
2023,ES,CN,import,912.0,74.0,12.3243
2023,ES,TR,import,400.0,4.0,100.0
2023,ES,TN,import,292.0,5.0,58.4
2023,ES,BG,import,95.0,16.0,5.9375
2023,ES,MX,import,40.0,28.0,1.4286
2023,ES,MT,import,15.0,1.0,15.0
2023,FR,WORLD,export,50164024.0,6936835.0,7.2315
2023,FR,CH,export,11450419.0,1283083.0,8.9241
2023,FR,NL,export,8276325.0,1102966.0,7.5037
2023,FR,DE,export,7478146.0,1260949.0,5.9306
2023,FR,IT,export,6352028.0,903755.0,7.0285
2023,FR,PL,export,4720953.0,640490.0,7.3708
2023,FR,GB,export,4436869.0,807417.0,5.4951
2023,FR,BE,export,1417694.0,132674.0,10.6855
2023,FR,LV,export,1352166.0,161442.0,8.3756
2023,FR,ES,export,1091995.0,156969.0,6.9568
2023,FR,IE,export,1012786.0,156647.0,6.4654
2023,FR,CZ,export,993970.0,144269.0,6.8897
2023,FR,LU,export,979309.0,102538.0,9.5507
2023,FR,UA,export,158604.0,13501.0,11.7476
2023,FR,AT,export,99968.0,11534.0,8.6672
2023,FR,SK,export,92317.0,12336.0,7.4835
2023,FR,SE,export,58148.0,22770.0,2.5537
2023,FR,NO,export,26444.0,3656.0,7.233
2023,FR,RO,export,26239.0,3156.0,8.314
2023,FR,LT,export,25992.0,3760.0,6.9128
2023,FR,HU,export,25156.0,1992.0,12.6285
2023,FR,PF,export,24208.0,4550.0,5.3204
2023,FR,QW,export,17164.0,1372.0,12.5102
2023,FR,MD,export,11828.0,1320.0,8.9606
2023,FR,SX,export,7214.0,397.0,18.1713
2023,FR,PT,export,6552.0,1107.0,5.9187
2023,FR,CY,export,5989.0,563.0,10.6377
2023,FR,SI,export,4443.0,422.0,10.5284
2023,FR,DK,export,1908.0,176.0,10.8409
2023,FR,GR,export,1528.0,120.0,12.7333
2023,FR,SG,export,1405.0,147.0,9.5578
2023,FR,HK,export,1092.0,154.0,7.0909
2023,FR,EE,export,1032.0,93.0,11.0968
2023,FR,BJ,export,828.0,53.0,15.6226
2023,FR,AE,export,745.0,53.0,14.0566
2023,FR,SN,export,624.0,279.0,2.2366
2023,FR,MO,export,433.0,33.0,13.1212
2023,FR,MV,export,433.0,26.0,16.6538
2023,FR,TH,export,308.0,23.0,13.3913
2023,FR,SC,export,254.0,12.0,21.1667
2023,FR,FI,export,250.0,20.0,12.5
2023,FR,DJ,export,195.0,7.0,27.8571
2023,FR,CF,export,62.0,4.0,15.5
2023,FR,AD,export,1.0,0.0,0.0
2023,FR,WORLD,import,94903214.0,15987215.0,5.9362
2023,FR,ES,import,36687117.0,6787375.0,5.4052
2023,FR,MA,import,24983073.0,4502697.0,5.5485
2023,FR,NL,import,16030159.0,2034833.0,7.8779
2023,FR,PT,import,6515848.0,976871.0,6.6701
2023,FR,DE,import,4221666.0,616124.0,6.852
2023,FR,BE,import,2535752.0,342255.0,7.409
2023,FR,ZA,import,1398443.0,188183.0,7.4313
2023,FR,AR,import,750970.0,143037.0,5.2502
2023,FR,PL,import,562835.0,176625.0,3.1866
2023,FR,ZW,import,431284.0,46224.0,9.3303
2023,FR,IT,import,308400.0,46335.0,6.6559
2023,FR,RO,import,149979.0,36192.0,4.144
2023,FR,GB,import,88889.0,28677.0,3.0997
2023,FR,PE,import,75089.0,8023.0,9.3592
2023,FR,VN,import,60991.0,29426.0,2.0727
2023,FR,EG,import,33226.0,3288.0,10.1052
2023,FR,CY,import,25000.0,10010.0,2.4975
2023,FR,LU,import,13799.0,1755.0,7.8627
2023,FR,AT,import,8915.0,5520.0,1.615
2023,FR,LT,import,7886.0,1920.0,4.1073
2023,FR,IE,import,7112.0,990.0,7.1838
2023,FR,SG,import,2661.0,216.0,12.3194
2023,FR,CA,import,2514.0,252.0,9.9762
2023,FR,CH,import,1115.0,365.0,3.0548
2023,FR,JP,import,287.0,7.0,41.0
2023,FR,LB,import,113.0,1.0,113.0
2023,FR,BG,import,70.0,14.0,5.0
2023,FR,US,import,21.0,0.0,0.0
2023,IT,WORLD,export,24163442.0,3199855.0,7.5514
2023,IT,GB,export,5596993.0,775924.0,7.2133
2023,IT,CH,export,3806401.0,472816.0,8.0505
2023,IT,DE,export,2885638.0,421845.0,6.8405
2023,IT,IE,export,1673926.0,249688.0,6.7041
2023,IT,AT,export,1654865.0,151670.0,10.911
2023,IT,LT,export,1265559.0,214313.0,5.9052
2023,IT,NL,export,1255707.0,188775.0,6.6519
2023,IT,SI,export,1104717.0,114380.0,9.6583
2023,IT,RO,export,848261.0,105265.0,8.0583
2023,IT,MT,export,725181.0,79776.0,9.0902
2023,IT,HR,export,590902.0,65991.0,8.9543
2023,IT,CZ,export,561122.0,63285.0,8.8666
2023,IT,BE,export,454306.0,68463.0,6.6358
2023,IT,FR,export,352798.0,52810.0,6.6805
2023,IT,XS,export,316157.0,36128.0,8.751
2023,IT,HU,export,193860.0,25071.0,7.7324
2023,IT,SK,export,169074.0,22392.0,7.5506
2023,IT,SE,export,156476.0,21366.0,7.3236
2023,IT,LV,export,134571.0,18864.0,7.1337
2023,IT,GR,export,125199.0,12131.0,10.3206
2023,IT,ES,export,102063.0,15569.0,6.5555
2023,IT,DK,export,97686.0,12091.0,8.0792
2023,IT,PL,export,45341.0,7382.0,6.1421
2023,IT,QA,export,15893.0,940.0,16.9074
2023,IT,AE,export,13335.0,1150.0,11.5957
2023,IT,UA,export,5250.0,563.0,9.325
2023,IT,MD,export,5204.0,525.0,9.9124
2023,IT,FI,export,2712.0,268.0,10.1194
2023,IT,PT,export,2592.0,249.0,10.4096
2023,IT,ME,export,1018.0,60.0,16.9667
2023,IT,CY,export,342.0,82.0,4.1707
2023,IT,LU,export,285.0,22.0,12.9545
2023,IT,BG,export,8.0,1.0,8.0
2023,IT,WORLD,import,83026482.0,11381847.0,7.2946
2023,IT,ES,import,30908586.0,4049359.0,7.633
2023,IT,NL,import,23141817.0,3084772.0,7.502
2023,IT,DE,import,9562990.0,1289866.0,7.4139
2023,IT,PL,import,7575805.0,1183805.0,6.3995
2023,IT,FR,import,7418950.0,1052013.0,7.0521
2023,IT,RO,import,1030096.0,192495.0,5.3513
2023,IT,AT,import,948179.0,128137.0,7.3997
2023,IT,LV,import,864474.0,171703.0,5.0347
2023,IT,PT,import,453498.0,60074.0,7.549
2023,IT,SE,import,326470.0,56042.0,5.8255
2023,IT,ZA,import,276168.0,30120.0,9.1689
2023,IT,LT,import,124400.0,19000.0,6.5474
2023,IT,XS,import,103559.0,21812.0,4.7478
2023,IT,UA,import,84436.0,20400.0,4.139
2023,IT,LU,import,65097.0,6080.0,10.7067
2023,IT,ZW,import,53568.0,5760.0,9.3
2023,IT,BE,import,49516.0,5213.0,9.4986
2023,IT,SI,import,21830.0,3229.0,6.7606
2023,IT,EC,import,9418.0,995.0,9.4653
2023,IT,BR,import,7625.0,972.0,7.8447
2023,NL,WORLD,export,678178609.0,94189129.0,7.2002
2023,NL,DE,export,220673226.0,34055619.0,6.4798
2023,NL,PL,export,62902164.0,8805986.0,7.1431
2023,NL,BE,export,60701384.0,8323082.0,7.2931
2023,NL,ES,export,44934296.0,6978526.0,6.4389
2023,NL,CH,export,33676696.0,3230292.0,10.4253
2023,NL,IE,export,23833298.0,3727878.0,6.3933
2023,NL,IT,export,19400511.0,2795606.0,6.9396
2023,NL,DK,export,19142891.0,2197489.0,8.7113
2023,NL,FR,export,18989925.0,2497071.0,7.6049
2023,NL,GB,export,18723920.0,3189221.0,5.871
2023,NL,RU,export,16902045.0,1820873.0,9.2824
2023,NL,NO,export,16704497.0,1680467.0,9.9404
2023,NL,AT,export,16200363.0,1607543.0,10.0777
2023,NL,RO,export,15355799.0,1900495.0,8.0799
2023,NL,FI,export,13348772.0,1615809.0,8.2614
2023,NL,CZ,export,12290236.0,1484319.0,8.2801
2023,NL,SE,export,10095615.0,1946455.0,5.1867
2023,NL,LT,export,5944586.0,766495.0,7.7555
2023,NL,PT,export,5653390.0,778186.0,7.2648
2023,NL,SK,export,5173361.0,594814.0,8.6974
2023,NL,LV,export,4430719.0,577337.0,7.6744
2023,NL,IS,export,3652041.0,361669.0,10.0977
2023,NL,GR,export,3303599.0,340132.0,9.7127
2023,NL,BG,export,2748564.0,343401.0,8.0039
2023,NL,HU,export,2441828.0,259869.0,9.3964
2023,NL,HR,export,2215860.0,331137.0,6.6917
2023,NL,AE,export,1904603.0,215886.0,8.8223
2023,NL,XS,export,1538296.0,150929.0,10.1922
2023,NL,EE,export,1494375.0,179805.0,8.3111
2023,NL,GE,export,1469652.0,140398.0,10.4678
2023,NL,QA,export,1314857.0,156982.0,8.3758
2023,NL,IN,export,1249703.0,105682.0,11.8251
2023,NL,TR,export,911087.0,105257.0,8.6558
2023,NL,CY,export,904098.0,83316.0,10.8514
2023,NL,MT,export,816187.0,85696.0,9.5242
2023,NL,QV,export,798288.0,139355.0,5.7284
2023,NL,LU,export,751217.0,84131.0,8.9291
2023,NL,KW,export,710374.0,65371.0,10.8668
2023,NL,IL,export,663295.0,42063.0,15.7691
2023,NL,UA,export,624075.0,62798.0,9.9378
2023,NL,JP,export,624000.0,65684.0,9.5
2023,NL,SA,export,479300.0,42755.0,11.2104
2023,NL,MD,export,402296.0,41228.0,9.7578
2023,NL,SG,export,298312.0,24706.0,12.0745
2023,NL,AZ,export,253968.0,22786.0,11.1458
2023,NL,NG,export,192661.0,20695.0,9.3095
2023,NL,BY,export,175692.0,19291.0,9.1075
2023,NL,OM,export,169006.0,18878.0,8.9525
2023,NL,AM,export,154297.0,14426.0,10.6958
2023,NL,SI,export,149681.0,19046.0,7.8589
2023,NL,KZ,export,124010.0,12268.0,10.1084
2023,NL,AW,export,112445.0,10942.0,10.2765
2023,NL,HK,export,87105.0,9583.0,9.0895
2023,NL,MV,export,85668.0,9199.0,9.3128
2023,NL,JO,export,79029.0,8845.0,8.9349
2023,NL,BH,export,72208.0,7943.0,9.0908
2023,NL,LB,export,37603.0,3921.0,9.5902
2023,NL,IQ,export,36858.0,3912.0,9.4218
2023,NL,EG,export,16437.0,1761.0,9.3339
2023,NL,GH,export,12793.0,1222.0,10.4689
2023,NL,MY,export,11453.0,1200.0,9.5442
2023,NL,SC,export,5477.0,548.0,9.9945
2023,NL,MN,export,5094.0,501.0,10.1677
2023,NL,CA,export,1721.0,181.0,9.5083
2023,NL,GI,export,865.0,82.0,10.5488
2023,NL,FO,export,767.0,68.0,11.2794
2023,NL,CW,export,124.0,13.0,9.5385
2023,NL,SR,export,46.0,5.0,9.2
2023,NL,WORLD,import,662580190.0,103071929.0,6.4283
2023,NL,PE,import,301470311.0,41282658.0,7.3026
2023,NL,CL,import,103966541.0,22387997.0,4.6439
2023,NL,ES,import,74397417.0,11049293.0,6.7332
2023,NL,ZA,import,70219888.0,9475463.0,7.4107
2023,NL,DE,import,19262735.0,2641154.0,7.2933
2023,NL,PL,import,17822771.0,2959129.0,6.023
2023,NL,XS,import,15364234.0,2845910.0,5.3987
2023,NL,PT,import,14503419.0,2364346.0,6.1342
2023,NL,BE,import,9677612.0,1535786.0,6.3014
2023,NL,AR,import,9341257.0,1371490.0,6.811
2023,NL,MA,import,6857674.0,1222130.0,5.6112
2023,NL,ZW,import,6638320.0,1528867.0,4.342
2023,NL,UA,import,4120240.0,800009.0,5.1502
2023,NL,FR,import,2094062.0,299945.0,6.9815
2023,NL,US,import,1811034.0,508535.0,3.5613
2023,NL,RO,import,1690401.0,312685.0,5.4061
2023,NL,LT,import,735447.0,78209.0,9.4036
2023,NL,SE,import,589985.0,78467.0,7.5189
2023,NL,UY,import,407241.0,73352.0,5.5519
2023,NL,XK,import,295154.0,70892.0,4.1634
2023,NL,LV,import,292620.0,44735.0,6.5412
2023,NL,NA,import,268433.0,29845.0,8.9942
2023,NL,DK,import,175737.0,24162.0,7.2733
2023,NL,ZM,import,89551.0,11650.0,7.6868
2023,NL,AT,import,81183.0,10635.0,7.6336
2023,NL,EC,import,68305.0,12124.0,5.6339
2023,NL,TR,import,57513.0,9919.0,5.7983
2023,NL,IE,import,53381.0,7349.0,7.2637
2023,NL,IT,import,33088.0,6912.0,4.787
2023,NL,GR,import,29168.0,3761.0,7.7554
2023,NL,CH,import,25631.0,3792.0,6.7592
2023,NL,KE,import,20039.0,2330.0,8.6004
2023,NL,HU,import,19064.0,2459.0,7.7527
2023,NL,CZ,import,17646.0,2540.0,6.9472
2023,NL,EG,import,17587.0,2957.0,5.9476
2023,NL,SI,import,15573.0,2390.0,6.5159
2023,NL,QV,import,13380.0,2628.0,5.0913
2023,NL,NO,import,8352.0,1593.0,5.2429
2023,NL,MT,import,6632.0,738.0,8.9864
2023,NL,MX,import,5021.0,958.0,5.2411
2023,NL,CO,import,4956.0,499.0,9.9319
2023,NL,GT,import,3197.0,518.0,6.1718
2023,NL,HR,import,2466.0,338.0,7.2959
2023,NL,FI,import,2255.0,321.0,7.0249
2023,NL,SK,import,1098.0,166.0,6.6145
