year,month,exporter_code,exporter,importer_code,importer,value_usd,net_kg,unit_usd_kg
2023,1,504,Morocco,344,"China, Hong Kong SAR",2039549.52,149787.0,13.6163
2023,1,528,Netherlands,372,Ireland,1949733.911,450061.0,4.3322
2023,1,528,Netherlands,724,Spain,1916964.921,339234.0,5.6509
2023,1,724,Spain,616,Poland,1896104.13,269143.0,7.045
2023,1,528,Netherlands,208,Denmark,1710559.806,210654.0,8.1202
2023,1,152,Chile,724,Spain,1705587.57,396245.68,4.3044
2023,1,528,Netherlands,251,France,1650794.01,262095.0,6.2985
2023,1,528,Netherlands,642,Romania,1471192.935,239374.0,6.146
2023,1,724,Spain,251,France,1452158.792,231438.7,6.2745
2023,1,528,Netherlands,380,Italy,1374556.237,247046.0,5.564
2023,1,276,Germany,40,Austria,1356233.86,302427.0,4.4845
2023,1,152,Chile,376,Israel,1228087.09,188220.56,6.5247
2023,1,152,Chile,490,"Other Asia, nes",1224703.63,249495.28,4.9087
2023,1,56,Belgium,528,Netherlands,1220141.409,240228.67,5.0791
2023,1,504,Morocco,784,United Arab Emirates,1215869.064,157762.0,7.707
2023,1,528,Netherlands,246,Finland,1141676.612,151845.537,7.5187
2023,1,528,Netherlands,440,Lithuania,1061230.028,170142.0,6.2373
2023,1,528,Netherlands,703,Slovakia,1053290.044,164060.358,6.4201
2023,1,528,Netherlands,752,Sweden,1032854.79,134684.0,7.6687
2023,1,56,Belgium,643,Russian Federation,988463.734,130937.6,7.5491
2023,1,484,Mexico,392,Japan,915605.0,85028.0,10.7683
2023,1,504,Morocco,702,Singapore,818659.568,65287.5,12.5393
2023,1,528,Netherlands,784,United Arab Emirates,771229.473,87628.0,8.8012
2023,1,724,Spain,380,Italy,763501.531,142668.77,5.3516
2023,1,724,Spain,276,Germany,758832.157,125757.4,6.0341
2023,1,504,Morocco,124,Canada,697714.096,107512.0,6.4896
2023,1,724,Spain,372,Ireland,644010.613,70529.0,9.1311
2023,1,276,Germany,203,Czechia,619846.41,90034.0,6.8846
2023,1,152,Chile,32,Argentina,593663.0,106335.0,5.583
2023,1,276,Germany,616,Poland,574155.696,80096.0,7.1683
2023,1,616,Poland,752,Sweden,553632.0,71581.0,7.7343
2023,1,616,Poland,233,Estonia,544805.0,83372.0,6.5346
2023,1,276,Germany,752,Sweden,543538.353,66400.0,8.1858
2023,1,152,Chile,702,Singapore,538182.87,97209.42,5.5363
2023,1,276,Germany,703,Slovakia,517196.302,77892.0,6.6399
2023,1,276,Germany,246,Finland,516916.308,68893.0,7.5032
2023,1,152,Chile,76,Brazil,515817.39,110326.5,4.6754
2023,1,152,Chile,56,Belgium,514926.69,138755.54,3.711
2023,1,484,Mexico,124,Canada,512694.0,70012.0,7.3229
2023,1,528,Netherlands,428,Latvia,510359.063,76769.0,6.648
2023,1,504,Morocco,682,Saudi Arabia,507792.37,65427.5,7.7611
2023,1,724,Spain,826,United Kingdom,502139.732,65078.2,7.7159
2023,1,616,Poland,428,Latvia,452397.0,58558.0,7.7256
2023,1,528,Netherlands,100,Bulgaria,446643.198,64642.0,6.9095
2023,1,504,Morocco,251,France,423415.361,88201.2,4.8006
2023,1,152,Chile,392,Japan,396544.02,48209.2,8.2255
2023,1,616,Poland,208,Denmark,396275.0,52789.0,7.5068
2023,1,152,Chile,251,France,385464.5,76498.0,5.0389
2023,1,152,Chile,380,Italy,368850.78,91368.0,4.037
2023,1,528,Netherlands,191,Croatia,367965.961,68791.0,5.349
2023,1,528,Netherlands,699,India,366690.911,41020.0,8.9393
2023,1,152,Chile,344,"China, Hong Kong SAR",358389.04,81061.0,4.4212
2023,1,724,Spain,348,Hungary,355774.333,47387.5,7.5078
2023,1,504,Morocco,458,Malaysia,354148.112,32635.5,10.8516
2023,1,528,Netherlands,620,Portugal,345640.747,57625.0,5.9981
2023,1,276,Germany,705,Slovenia,318670.863,46683.0,6.8263
2023,1,724,Spain,757,Switzerland,317163.85,34561.0,9.1769
2023,1,276,Germany,428,Latvia,300723.248,39210.0,7.6696
2023,1,251,France,757,Switzerland,294500.92,28189.0,10.4474
2023,1,724,Spain,56,Belgium,285312.96,69003.8,4.1347
2023,1,620,Portugal,724,Spain,285051.122,52133.0,5.4678
2023,1,724,Spain,705,Slovenia,277753.036,43234.5,6.4243
2023,1,504,Morocco,643,Russian Federation,264225.7,23445.0,11.27
2023,1,528,Netherlands,348,Hungary,261162.25,36635.0,7.1288
2023,1,528,Netherlands,300,Greece,253313.802,34821.537,7.2746
2023,1,504,Morocco,634,Qatar,230219.999,31045.8,7.4155
2023,1,276,Germany,208,Denmark,219218.072,26051.0,8.415
2023,1,528,Netherlands,233,Estonia,218287.63,33854.179,6.4479
2023,1,616,Poland,276,Germany,215029.0,30626.0,7.0211
2023,1,152,Chile,699,India,211707.13,45301.5,4.6733
2023,1,724,Spain,620,Portugal,195532.431,31902.4,6.1291
2023,1,528,Netherlands,688,Serbia,193096.785,21578.0,8.9488
2023,1,528,Netherlands,442,Luxembourg,188711.648,34915.358,5.4048
2023,1,504,Morocco,440,Lithuania,187142.17,17766.0,10.5337
2023,1,152,Chile,764,Thailand,182112.15,35055.0,5.195
2023,1,276,Germany,528,Netherlands,174923.021,32456.0,5.3895
2023,1,528,Netherlands,352,Iceland,172653.992,17609.0,9.8049
2023,1,152,Chile,208,Denmark,147319.0,44605.0,3.3027
2023,1,616,Poland,620,Portugal,143631.0,17143.0,8.3784
2023,1,56,Belgium,442,Luxembourg,143215.391,16826.6,8.5112
2023,1,504,Morocco,579,Norway,141242.051,23755.2,5.9457
2023,1,251,France,616,Poland,139779.466,23900.0,5.8485
2023,1,616,Poland,203,Czechia,136611.0,17500.0,7.8063
2023,1,710,South Africa,702,Singapore,128427.729,24514.5,5.2388
2023,1,56,Belgium,246,Finland,127693.148,12711.46,10.0455
2023,1,724,Spain,752,Sweden,124032.647,27198.0,4.5604
2023,1,528,Netherlands,792,Türkiye,117653.479,15767.0,7.462
2023,1,504,Morocco,620,Portugal,117223.575,14112.0,8.3067
2023,1,528,Netherlands,268,Georgia,114599.39,10968.0,10.4485
2023,1,251,France,826,United Kingdom,114488.47,11689.0,9.7945
2023,1,616,Poland,804,Ukraine,114074.0,44113.0,2.5859
2023,1,710,South Africa,826,United Kingdom,113416.258,28800.0,3.9381
2023,1,56,Belgium,579,Norway,113130.714,14135.69,8.0032
2023,1,152,Chile,372,Ireland,109999.3,19008.0,5.787
2023,1,56,Belgium,276,Germany,108980.557,20698.46,5.2652
2023,1,528,Netherlands,682,Saudi Arabia,108857.36,8840.0,12.3142
2023,1,251,France,372,Ireland,106424.643,12249.0,8.6884
2023,1,528,Netherlands,376,Israel,106347.106,6210.0,17.1251
2023,1,152,Chile,858,Uruguay,99011.98,18517.5,5.3469
2023,1,152,Chile,458,Malaysia,98838.08,25200.0,3.9221
2023,1,710,South Africa,528,Netherlands,94087.253,18480.0,5.0913
2023,1,251,France,380,Italy,91210.199,11548.0,7.8984
2023,1,251,France,276,Germany,83868.972,8103.0,10.3504
2023,1,504,Morocco,414,Kuwait,82345.988,9182.4,8.9678
2023,1,724,Spain,191,Croatia,77616.06,10561.1,7.3492
2023,1,710,South Africa,784,United Arab Emirates,75160.998,14532.0,5.1721
2023,1,842,USA,44,Bahamas,74925.0,12811.0,5.8485
2023,1,842,USA,484,Mexico,73062.0,17962.0,4.0676
2023,1,724,Spain,208,Denmark,72772.39,10526.0,6.9136
2023,1,504,Morocco,276,Germany,70249.472,9691.1,7.2489
2023,1,724,Spain,702,Singapore,66844.852,5492.5,12.1702
2023,1,710,South Africa,458,Malaysia,65473.76,15543.0,4.2124
2023,1,528,Netherlands,414,Kuwait,63284.029,5458.0,11.5947
2023,1,528,Netherlands,470,Malta,62314.818,7374.0,8.4506
2023,1,842,USA,136,Cayman Isds,62275.0,3678.0,16.9318
2023,1,56,Belgium,440,Lithuania,61654.162,7582.85,8.1307
2023,1,724,Spain,233,Estonia,60319.064,15912.0,3.7908
2023,1,724,Spain,203,Czechia,58864.108,8281.0,7.1083
2023,1,724,Spain,703,Slovakia,58090.872,6588.0,8.8177
2023,1,724,Spain,40,Austria,56806.281,4105.2,13.8376
2023,1,724,Spain,458,Malaysia,54281.974,4980.0,10.9
2023,1,344,"China, Hong Kong SAR",446,"China, Macao SAR",53965.214,9205.0,5.8626
2023,1,276,Germany,642,Romania,50697.221,11402.0,4.4463
2023,1,528,Netherlands,196,Cyprus,50543.225,5324.0,9.4935
2023,1,528,Netherlands,702,Singapore,50320.306,4320.0,11.6482
2023,1,620,Portugal,251,France,48493.884,7553.0,6.4205
2023,1,56,Belgium,752,Sweden,47289.08,6142.72,7.6984
2023,1,528,Netherlands,112,Belarus,47200.527,6006.0,7.8589
2023,1,56,Belgium,428,Latvia,44664.772,4488.56,9.9508
2023,1,528,Netherlands,512,Oman,42130.482,5025.0,8.3842
2023,1,528,Netherlands,498,Rep. of Moldova,41372.344,4198.0,9.8553
2023,1,251,France,442,Luxembourg,40987.891,3659.0,11.2019
2023,1,724,Spain,100,Bulgaria,40362.234,5410.7,7.4597
2023,1,528,Netherlands,634,Qatar,39732.226,3301.0,12.0364
2023,1,276,Germany,757,Switzerland,39545.922,6313.0,6.2642
2023,1,724,Spain,300,Greece,39259.003,9490.5,4.1367
2023,1,251,France,56,Belgium,39030.087,4034.0,9.6753
2023,1,842,USA,490,"Other Asia, nes",38880.0,7368.0,5.2769
2023,1,620,Portugal,616,Poland,37424.429,6121.0,6.1141
2023,1,152,Chile,591,Panama,36933.66,4297.32,8.5946
2023,1,528,Netherlands,705,Slovenia,35806.925,5510.0,6.4985
2023,1,251,France,528,Netherlands,34508.184,3884.0,8.8847
2023,1,528,Netherlands,804,Ukraine,33401.13,3496.0,9.5541
2023,1,251,France,724,Spain,33121.136,6251.0,5.2985
2023,1,710,South Africa,344,"China, Hong Kong SAR",30732.407,5431.68,5.658
2023,1,710,South Africa,48,Bahrain,30659.839,3888.0,7.8858
2023,1,504,Morocco,764,Thailand,28835.141,5400.0,5.3398
2023,1,616,Poland,703,Slovakia,28612.0,23564.0,1.2142
2023,1,528,Netherlands,422,Lebanon,26684.505,2497.0,10.6866
2023,1,152,Chile,188,Costa Rica,26385.19,2272.5,11.6106
2023,1,56,Belgium,208,Denmark,26213.415,3574.33,7.3338
2023,1,616,Poland,826,United Kingdom,21659.0,5719.0,3.7872
2023,1,528,Netherlands,368,Iraq,19746.038,2409.0,8.1968
2023,1,710,South Africa,72,Botswana,18324.764,6930.1,2.6442
2023,1,620,Portugal,276,Germany,18235.148,3765.0,4.8433
2023,1,152,Chile,360,Indonesia,17479.45,2880.0,6.0693
2023,1,276,Germany,372,Ireland,17358.551,1620.0,10.7152
2023,1,724,Spain,344,"China, Hong Kong SAR",16597.764,1600.0,10.3736
2023,1,504,Morocco,48,Bahrain,16454.517,2865.0,5.7433
2023,1,616,Poland,112,Belarus,16334.0,2873.0,5.6853
2023,1,710,South Africa,516,Namibia,16219.311,5733.06,2.8291
2023,1,616,Poland,528,Netherlands,15453.0,17992.0,0.8589
2023,1,528,Netherlands,566,Nigeria,15393.209,2015.0,7.6393
2023,1,710,South Africa,414,Kuwait,15323.277,1944.0,7.8823
2023,1,504,Morocco,400,Jordan,14166.287,1740.0,8.1415
2023,1,842,USA,533,Aruba,14061.0,1322.0,10.6362
2023,1,504,Morocco,512,Oman,13930.345,1511.0,9.2193
2023,1,484,Mexico,682,Saudi Arabia,13695.0,1143.0,11.9816
2023,1,56,Belgium,233,Estonia,13415.676,1464.59,9.16
2023,1,724,Spain,634,Qatar,13226.443,1528.5,8.6532
2023,1,724,Spain,360,Indonesia,13025.687,1147.5,11.3514
2023,1,528,Netherlands,51,Armenia,13019.721,1170.0,11.128
2023,1,276,Germany,348,Hungary,12446.81,1619.0,7.688
2023,1,504,Morocco,56,Belgium,11801.286,1545.0,7.6384
2023,1,504,Morocco,566,Nigeria,11595.153,1395.0,8.3119
2023,1,724,Spain,442,Luxembourg,11344.485,1123.91,10.0938
2023,1,710,South Africa,634,Qatar,10898.18,2216.0,4.918
2023,1,528,Netherlands,818,Egypt,9823.482,1040.0,9.4457
2023,1,528,Netherlands,48,Bahrain,9649.024,1040.0,9.2779
2023,1,56,Belgium,251,France,9102.11,2273.66,4.0033
2023,1,710,South Africa,894,Zambia,7916.649,5559.09,1.4241
2023,1,688,Serbia,498,Rep. of Moldova,7589.0,1200.0,6.3242
2023,1,251,France,752,Sweden,6450.631,1664.0,3.8766
2023,2,152,Chile,842,USA,76950339.457,17209927.99,4.4713
2023,2,484,Mexico,842,USA,34924743.0,7492066.0,4.6616
2023,2,152,Chile,528,Netherlands,28994220.14,6732071.7,4.3069
2023,2,842,USA,124,Canada,21368195.0,3078872.0,6.9403
2023,2,528,Netherlands,276,Germany,17916478.692,2603173.0,6.8826
2023,2,152,Chile,826,United Kingdom,13373657.58,2852005.38,4.6892
2023,2,152,Chile,156,China,8832881.48,1430344.8,6.1754
2023,2,504,Morocco,724,Spain,8636567.678,1830882.5,4.7172
2023,2,152,Chile,276,Germany,7183602.3,1496489.3,4.8003
2023,2,344,"China, Hong Kong SAR",156,China,6742276.156,1370540.0,4.9194
2023,2,504,Morocco,528,Netherlands,6225183.565,884691.0,7.0366
2023,2,504,Morocco,826,United Kingdom,6213454.613,1062545.0,5.8477
2023,2,528,Netherlands,616,Poland,6116456.601,1457230.0,4.1973
2023,2,724,Spain,528,Netherlands,4602958.788,517483.6,8.8949
2023,2,528,Netherlands,56,Belgium,4024503.696,562318.0,7.157
2023,2,152,Chile,410,Rep. of Korea,3682574.09,561014.04,6.5641
2023,2,724,Spain,276,Germany,3349081.825,403463.6,8.3008
2023,2,528,Netherlands,757,Switzerland,3030659.956,376390.0,8.0519
2023,2,528,Netherlands,643,Russian Federation,2711563.206,345801.0,7.8414
2023,2,724,Spain,380,Italy,2169068.033,259159.0,8.3696
2023,2,724,Spain,251,France,1898625.702,273790.7,6.9346
2023,2,528,Netherlands,826,United Kingdom,1843472.95,360672.486,5.1112
2023,2,528,Netherlands,724,Spain,1821608.789,329445.0,5.5293
2023,2,724,Spain,616,Poland,1761629.056,199866.0,8.8141
2023,2,528,Netherlands,642,Romania,1725823.295,283657.0,6.0842
2023,2,528,Netherlands,40,Austria,1627534.755,198199.0,8.2116
2023,2,528,Netherlands,380,Italy,1569346.404,248194.0,6.3231
2023,2,724,Spain,826,United Kingdom,1511934.952,152250.0,9.9306
2023,2,504,Morocco,784,United Arab Emirates,1483214.427,221803.0,6.6871
2023,2,152,Chile,490,"Other Asia, nes",1464074.96,194475.0,7.5283
2023,2,528,Netherlands,208,Denmark,1443873.655,168236.0,8.5824
2023,2,528,Netherlands,579,Norway,1412013.376,132510.0,10.6559
2023,2,528,Netherlands,752,Sweden,1349612.92,166714.0,8.0954
2023,2,276,Germany,40,Austria,1347274.885,201141.0,6.6982
2023,2,504,Morocco,344,"China, Hong Kong SAR",1319452.025,100013.0,13.1928
2023,2,724,Spain,757,Switzerland,1293540.694,130126.0,9.9407
2023,2,528,Netherlands,203,Czechia,1288804.727,178177.0,7.2333
2023,2,528,Netherlands,372,Ireland,1257892.735,194984.0,6.4513
2023,2,152,Chile,376,Israel,1129367.29,164136.6,6.8807
2023,2,528,Netherlands,246,Finland,1079354.525,143315.486,7.5313
2023,2,152,Chile,124,Canada,1078955.89,231761.92,4.6554
2023,2,528,Netherlands,251,France,1073362.641,145790.0,7.3624
2023,2,504,Morocco,251,France,1072157.117,219093.0,4.8936
2023,2,56,Belgium,643,Russian Federation,1065673.174,115984.0,9.1881
2023,2,504,Morocco,579,Norway,992740.743,165686.0,5.9917
2023,2,504,Morocco,276,Germany,972209.651,111347.0,8.7314
2023,2,56,Belgium,528,Netherlands,965808.196,178932.45,5.3976
2023,2,484,Mexico,392,Japan,954372.0,92375.0,10.3315
2023,2,152,Chile,724,Spain,836142.94,202225.36,4.1347
2023,2,504,Morocco,643,Russian Federation,781197.917,70271.0,11.1169
2023,2,528,Netherlands,440,Lithuania,736251.665,115900.0,6.3525
2023,2,152,Chile,32,Argentina,715923.3,134212.5,5.3343
2023,2,504,Morocco,682,Saudi Arabia,707155.422,107272.0,6.5922
2023,2,152,Chile,344,"China, Hong Kong SAR",643796.38,114657.0,5.615
2023,2,528,Netherlands,428,Latvia,632668.793,81409.0,7.7715
2023,2,276,Germany,203,Czechia,618066.255,79599.0,7.7647
2023,2,504,Morocco,124,Canada,616083.061,101891.0,6.0465
2023,2,152,Chile,702,Singapore,575574.31,90800.502,6.3389
2023,2,724,Spain,56,Belgium,557012.312,58529.4,9.5168
2023,2,251,France,757,Switzerland,550028.585,50706.0,10.8474
2023,2,152,Chile,56,Belgium,540698.27,114240.0,4.733
2023,2,724,Spain,372,Ireland,538897.792,57696.5,9.3402
2023,2,152,Chile,392,Japan,509020.49,65805.24,7.7353
2023,2,616,Poland,752,Sweden,495979.0,59467.0,8.3404
2023,2,528,Netherlands,703,Slovakia,467348.73,65626.0,7.1214
2023,2,504,Morocco,616,Poland,442527.002,46368.0,9.5438
2023,2,620,Portugal,724,Spain,411214.464,46522.0,8.8391
2023,2,616,Poland,620,Portugal,362049.0,39021.0,9.2783
2023,2,616,Poland,208,Denmark,352476.0,43524.0,8.0984
2023,2,124,Canada,842,USA,349990.918,306254.0,1.1428
2023,2,504,Morocco,458,Malaysia,345240.069,30340.5,11.3789
2023,2,276,Germany,705,Slovenia,337449.573,49116.0,6.8705
2023,2,504,Morocco,620,Portugal,331041.849,39708.0,8.3369
2023,2,276,Germany,246,Finland,318369.194,39431.0,8.0741
2023,2,504,Morocco,702,Singapore,318158.392,38117.0,8.3469
2023,2,616,Poland,528,Netherlands,284113.0,32338.0,8.7857
2023,2,528,Netherlands,191,Croatia,283201.165,37088.0,7.6359
2023,2,724,Spain,40,Austria,283120.683,28607.45,9.8967
2023,2,724,Spain,620,Portugal,267774.078,45333.65,5.9067
2023,2,528,Netherlands,300,Greece,263726.47,29985.81,8.795
2023,2,724,Spain,348,Hungary,262301.394,26089.4,10.0539
2023,2,528,Netherlands,784,United Arab Emirates,254451.48,26354.0,9.6551
2023,2,251,France,616,Poland,253366.04,37375.0,6.779
2023,2,152,Chile,380,Italy,250731.92,46901.28,5.346
2023,2,276,Germany,703,Slovakia,250643.333,32673.0,7.6713
2023,2,251,France,380,Italy,242752.734,21796.0,11.1375
2023,2,484,Mexico,344,"China, Hong Kong SAR",242320.0,25905.0,9.3542
2023,2,276,Germany,752,Sweden,234865.348,27406.0,8.5699
2023,2,152,Chile,699,India,228124.5,42120.0,5.4161
2023,2,152,Chile,76,Brazil,226192.5,48356.4,4.6776
2023,2,276,Germany,208,Denmark,223331.615,26161.0,8.5368
2023,2,528,Netherlands,268,Georgia,222763.714,18528.0,12.0231
2023,2,276,Germany,616,Poland,215655.317,28874.0,7.4688
2023,2,616,Poland,203,Czechia,210130.0,21715.0,9.6767
2023,2,251,France,372,Ireland,202439.313,23823.0,8.4976
2023,2,152,Chile,643,Russian Federation,198472.79,31963.8,6.2093
2023,2,528,Netherlands,233,Estonia,196309.204,24994.0,7.8543
2023,2,528,Netherlands,100,Bulgaria,191198.101,27821.0,6.8724
2023,2,620,Portugal,528,Netherlands,190516.621,27499.0,6.9281
2023,2,616,Poland,428,Latvia,189130.0,20484.0,9.2331
2023,2,504,Morocco,634,Qatar,185070.283,28755.6,6.436
2023,2,152,Chile,858,Uruguay,175377.0,32760.0,5.3534
2023,2,528,Netherlands,688,Serbia,169610.389,16096.0,10.5374
2023,2,528,Netherlands,352,Iceland,165896.536,17985.0,9.2242
2023,2,56,Belgium,442,Luxembourg,165303.862,17639.58,9.3712
2023,2,616,Poland,804,Ukraine,149999.0,56125.0,2.6726
2023,2,528,Netherlands,682,Saudi Arabia,149577.438,11893.0,12.5769
2023,2,152,Chile,764,Thailand,146524.14,24885.0,5.8881
2023,2,276,Germany,428,Latvia,145969.664,18136.0,8.0486
2023,2,251,France,276,Germany,144247.748,12812.0,11.2588
2023,2,528,Netherlands,348,Hungary,137260.431,17657.0,7.7737
2023,2,842,USA,682,Saudi Arabia,136152.0,14830.0,9.1808
2023,2,724,Spain,191,Croatia,126643.203,14143.5,8.9542
2023,2,504,Morocco,414,Kuwait,124812.517,19256.6,6.4815
2023,2,724,Spain,705,Slovenia,124603.048,13382.8,9.3107
2023,2,842,USA,52,Barbados,123653.0,21038.0,5.8776
2023,2,616,Poland,276,Germany,121927.0,13343.0,9.1379
2023,2,276,Germany,724,Spain,116140.969,14282.0,8.132
2023,2,251,France,826,United Kingdom,114341.904,8943.0,12.7856
2023,2,528,Netherlands,620,Portugal,114048.31,18109.0,6.2979
2023,2,56,Belgium,579,Norway,109155.259,11364.3,9.6051
2023,2,152,Chile,208,Denmark,108134.94,33613.0,3.2171
2023,2,276,Germany,528,Netherlands,107168.144,10515.0,10.1919
2023,2,724,Spain,208,Denmark,105783.978,18183.0,5.8177
2023,2,251,France,56,Belgium,105388.366,9983.0,10.5568
2023,2,528,Netherlands,634,Qatar,103018.186,10288.0,10.0134
2023,2,724,Spain,703,Slovakia,100277.842,11015.0,9.1038
2023,2,484,Mexico,124,Canada,99153.0,12528.0,7.9145
2023,2,724,Spain,203,Czechia,96318.666,11198.0,8.6014
2023,2,56,Belgium,752,Sweden,96305.015,10484.66,9.1853
2023,2,528,Netherlands,470,Malta,93782.841,10122.0,9.2652
2023,2,724,Spain,752,Sweden,89627.525,4170.0,21.4934
2023,2,504,Morocco,764,Thailand,89546.129,9900.0,9.0451
2023,2,724,Spain,360,Indonesia,87816.641,7012.5,12.5229
2023,2,152,Chile,458,Malaysia,87383.0,11700.0,7.4686
2023,2,528,Netherlands,792,Türkiye,85262.194,11077.0,7.6972
2023,2,528,Netherlands,376,Israel,79333.529,4299.0,18.4539
2023,2,152,Chile,251,France,75152.41,12877.0,5.8362
2023,2,504,Morocco,56,Belgium,74717.56,8208.0,9.103
2023,2,528,Netherlands,414,Kuwait,74001.695,8157.0,9.0722
2023,2,528,Netherlands,442,Luxembourg,73975.979,7890.324,9.3755
2023,2,251,France,528,Netherlands,73554.875,8525.0,8.6281
2023,2,842,USA,414,Kuwait,68952.0,5701.0,12.0947
2023,2,56,Belgium,246,Finland,66472.923,6016.91,11.0477
2023,2,56,Belgium,276,Germany,65602.364,7487.85,8.7612
2023,2,688,Serbia,528,Netherlands,64151.0,25000.0,2.566
2023,2,724,Spain,100,Bulgaria,64147.5,6272.31,10.2271
2023,2,842,USA,136,Cayman Isds,63102.0,3659.0,17.2457
2023,2,724,Spain,442,Luxembourg,60400.74,6400.0,9.4376
2023,2,56,Belgium,428,Latvia,58400.767,5830.03,10.0172
2023,2,56,Belgium,208,Denmark,56831.369,4573.95,12.425
2023,2,251,France,442,Luxembourg,56526.439,4728.0,11.9557
2023,2,504,Morocco,400,Jordan,55345.151,5895.0,9.3885
2023,2,56,Belgium,440,Lithuania,53927.727,5911.73,9.1222
2023,2,152,Chile,372,Ireland,51223.67,17707.7,2.8927
2023,2,504,Morocco,48,Bahrain,51147.682,7596.0,6.7335
2023,2,724,Spain,300,Greece,50067.923,4478.5,11.1796
2023,2,528,Netherlands,699,India,49468.402,4682.0,10.5657
2023,2,842,USA,484,Mexico,49328.0,17962.0,2.7462
2023,2,842,USA,44,Bahamas,48012.0,7737.0,6.2055
2023,2,724,Spain,702,Singapore,45759.606,4240.5,10.7911
2023,2,620,Portugal,276,Germany,44303.724,5096.0,8.6938
2023,2,528,Netherlands,804,Ukraine,44284.437,3822.0,11.5867
2023,2,344,"China, Hong Kong SAR",446,"China, Macao SAR",43180.807,6160.0,7.0099
2023,2,842,USA,780,Trinidad and Tobago,42932.0,5053.0,8.4963
2023,2,528,Netherlands,196,Cyprus,41622.806,4206.0,9.8961
2023,2,528,Netherlands,112,Belarus,40035.9,4448.0,9.0009
2023,2,56,Belgium,233,Estonia,37192.98,3507.82,10.6029
2023,2,528,Netherlands,512,Oman,36045.596,4110.0,8.7702
2023,2,620,Portugal,616,Poland,35950.232,5910.0,6.0829
2023,2,251,France,724,Spain,33125.732,3721.0,8.9024
2023,2,528,Netherlands,498,Rep. of Moldova,32369.246,3486.0,9.2855
2023,2,484,Mexico,634,Qatar,32321.0,2665.0,12.128
2023,2,528,Netherlands,31,Azerbaijan,31401.672,2541.0,12.358
2023,2,616,Poland,112,Belarus,30978.0,5500.0,5.6324
2023,2,276,Germany,642,Romania,30935.565,9857.0,3.1384
2023,2,56,Belgium,251,France,29087.253,11602.82,2.5069
2023,2,504,Morocco,360,Indonesia,28910.636,1687.5,17.1322
2023,2,528,Netherlands,51,Armenia,28103.564,2340.0,12.0101
2023,2,724,Spain,233,Estonia,27510.333,3510.0,7.8377
2023,2,251,France,804,Ukraine,27411.369,2172.0,12.6203
2023,2,504,Morocco,380,Italy,26584.533,4320.0,6.1538
2023,2,528,Netherlands,702,Singapore,26475.941,2160.0,12.2574
2023,2,528,Netherlands,705,Slovenia,23161.76,2860.0,8.0985
2023,2,152,Chile,188,Costa Rica,21933.27,2272.5,9.6516
2023,2,504,Morocco,512,Oman,21901.75,3250.0,6.739
2023,2,528,Netherlands,48,Bahrain,20832.297,2042.0,10.2019
2023,2,528,Netherlands,566,Nigeria,20525.846,2669.0,7.6905
2023,2,152,Chile,360,Indonesia,19967.5,3240.0,6.1628
2023,2,276,Germany,380,Italy,18747.139,1623.0,11.5509
2023,2,620,Portugal,251,France,17780.637,2527.0,7.0363
2023,2,152,Chile,591,Panama,16845.0,1687.5,9.9822
2023,2,528,Netherlands,398,Kazakhstan,15765.127,1736.0,9.0813
2023,2,724,Spain,458,Malaysia,14368.853,1147.5,12.5219
2023,2,528,Netherlands,533,Aruba,13865.339,1499.0,9.2497
2023,2,504,Morocco,757,Switzerland,12925.232,1344.0,9.617
2023,2,276,Germany,348,Hungary,12323.437,1339.0,9.2035
2023,2,616,Poland,703,Slovakia,11833.0,1440.0,8.2174
2023,2,842,USA,533,Aruba,11050.0,1433.0,7.7111
2023,2,152,Chile,214,Dominican Rep.,10151.25,1147.5,8.8464
2023,2,710,South Africa,702,Singapore,10109.232,1672.0,6.0462
2023,2,504,Morocco,566,Nigeria,8628.894,1890.0,4.5656
2023,2,710,South Africa,72,Botswana,6802.779,1273.73,5.3408
2023,2,710,South Africa,894,Zambia,4354.109,3562.96,1.222
2023,2,616,Poland,233,Estonia,4291.0,1440.0,2.9799
2023,3,484,Mexico,842,USA,77926052.0,13372986.0,5.8271
2023,3,842,USA,124,Canada,23418238.0,2711615.0,8.6363
2023,3,724,Spain,276,Germany,21249310.428,2243124.0,9.4731
2023,3,504,Morocco,724,Spain,21147166.997,3786488.0,5.5849
2023,3,504,Morocco,826,United Kingdom,18139636.575,3055642.0,5.9364
2023,3,504,Morocco,528,Netherlands,17827434.345,2452120.0,7.2702
2023,3,152,Chile,842,USA,17241237.3,3082746.15,5.5928
2023,3,528,Netherlands,276,Germany,7471227.685,964867.0,7.7433
2023,3,724,Spain,528,Netherlands,7362645.215,751717.0,9.7944
2023,3,504,Morocco,276,Germany,6935984.65,830305.0,8.3535
2023,3,528,Netherlands,56,Belgium,5670935.985,688923.0,8.2316
2023,3,724,Spain,616,Poland,5588875.058,615836.0,9.0753
2023,3,724,Spain,826,United Kingdom,5067609.118,493868.8,10.261
2023,3,504,Morocco,251,France,4888861.729,675836.0,7.2338
2023,3,724,Spain,757,Switzerland,4270453.528,376411.0,11.3452
2023,3,724,Spain,251,France,3877416.137,395418.0,9.8059
2023,3,528,Netherlands,616,Poland,3496169.479,451323.0,7.7465
2023,3,724,Spain,380,Italy,2947956.793,345170.0,8.5406
2023,3,504,Morocco,616,Poland,2569009.286,281262.0,9.1339
2023,3,251,France,757,Switzerland,2277270.507,194823.0,11.6889
