year,role,reporter_code,country,value_usd,net_kg,unit_usd_kg,rank,share,cum_share,provisional
2022,exporter,604,Peru,1350974725.827,273090113.551,4.947,1,0.29188,0.29188,False
2022,exporter,528,Netherlands,542311488.43,88736269.929,6.1115,2,0.11717,0.40905,False
2022,exporter,724,Spain,493447406.453,86794681.02,5.6852,3,0.10661,0.51566,False
2022,exporter,152,Chile,424298642.752,105470075.56,4.0229,4,0.09167,0.60733,False
2022,exporter,842,USA,307592863.0,53881764.0,5.7087,5,0.06646,0.67379,False
2022,exporter,504,Morocco,289890286.42,53005455.16,5.4691,6,0.06263,0.73642,False
2022,exporter,484,Mexico,247519657.0,47411231.0,5.2207,7,0.05348,0.7899,False
2022,exporter,124,Canada,188973005.797,77130972.0,2.45,8,0.04083,0.83073,False
2022,exporter,710,South Africa,150233648.639,26912094.76,5.5824,9,0.03246,0.86319,False
2022,exporter,616,Poland,130395752.0,27166502.208,4.7999,10,0.02817,0.89136,False
2022,exporter,344,"China, Hong Kong SAR",112647768.279,20317820.0,5.5443,11,0.02434,0.9157,False
2022,exporter,276,Germany,52312644.202,9488655.1,5.5132,12,0.0113,0.927,False
2022,exporter,620,Portugal,41308191.103,7168536.0,5.7624,13,0.00892,0.93592,False
2022,exporter,251,France,38787999.381,6259498.847,6.1967,14,0.00838,0.9443,False
2022,exporter,56,Belgium,32967756.13,5441645.74,6.0584,15,0.00712,0.95142,False
2022,exporter,688,Serbia,28290390.0,4919508.0,5.7507,16,0.00611,0.95753,False
2022,exporter,554,New Zealand,22995925.54,1344855.0,17.0992,17,0.00497,0.9625,False
2022,exporter,642,Romania,22573214.21,4575364.0,4.9336,18,0.00488,0.96738,False
2022,exporter,380,Italy,22037645.719,3204729.0,6.8766,19,0.00476,0.97214,False
2022,exporter,752,Sweden,13042981.849,7263340.692,1.7957,20,0.00282,0.97496,False
2022,exporter,32,Argentina,12503142.98,4114591.0,3.0387,21,0.0027,0.97766,False
2022,exporter,716,Zimbabwe,11668158.84,4416247.1,2.6421,22,0.00252,0.98018,False
2022,exporter,804,Ukraine,11574694.26,3161325.06,3.6613,23,0.0025,0.98268,False
2022,exporter,40,Austria,10834581.471,1497700.0,7.2341,24,0.00234,0.98502,False
2022,exporter,36,Australia,10783354.537,482569.28,22.3457,25,0.00233,0.98735,False
2022,exporter,428,Latvia,10695117.817,2497875.0,4.2817,26,0.00231,0.98966,False
2022,exporter,440,Lithuania,8966137.0,1377468.08,6.5091,27,0.00194,0.9916,False
2022,exporter,268,Georgia,8519555.2,1392542.8,6.118,28,0.00184,0.99344,False
2022,exporter,826,United Kingdom,6412066.777,1296503.987,4.9457,29,0.00139,0.99483,False
2022,exporter,894,Zambia,3189561.58,504618.0,6.3207,30,0.00069,0.99552,False
2022,exporter,170,Colombia,2168641.91,396327.0,5.4719,31,0.00047,0.99599,False
2022,exporter,702,Singapore,2034348.159,308270.0,6.5992,32,0.00044,0.99643,False
2022,exporter,246,Finland,1842889.861,1239823.57,1.4864,33,0.0004,0.99683,False
2022,exporter,703,Slovakia,1546353.473,255567.0,6.0507,34,0.00033,0.99716,False
2022,exporter,203,Czechia,1435552.0,221634.793,6.4771,35,0.00031,0.99747,False
2022,exporter,191,Croatia,1392076.0,215164.65,6.4698,36,0.0003,0.99777,False
2022,exporter,792,Türkiye,1335593.0,269744.0,4.9513,37,0.00029,0.99806,False
2022,exporter,218,Ecuador,1242008.2,220383.935,5.6357,38,0.00027,0.99833,False
2022,exporter,233,Estonia,993064.86,153450.58,6.4716,39,0.00021,0.99854,False
2022,exporter,208,Denmark,961714.798,165729.0,5.8029,40,0.00021,0.99875,False
2022,exporter,156,China,806259.0,177902.0,4.532,41,0.00017,0.99892,False
2022,exporter,784,United Arab Emirates,789895.967,160180.75,4.9313,42,0.00017,0.99909,False
2022,exporter,372,Ireland,643435.88,108817.0,5.913,43,0.00014,0.99923,False
2022,exporter,858,Uruguay,604058.0,186463.082,3.2396,44,0.00013,0.99936,False
2022,exporter,705,Slovenia,352117.523,51562.9,6.8289,45,8e-05,0.99944,False
2022,exporter,320,Guatemala,330085.0,117577.0,2.8074,46,7e-05,0.99951,False
2022,exporter,300,Greece,324027.276,87904.0,3.6861,47,7e-05,0.99958,False
2022,exporter,31,Azerbaijan,270986.0,56904.0,4.7622,48,6e-05,0.99964,False
2022,exporter,404,Kenya,224356.839,39568.25,5.6701,49,5e-05,0.99969,False
2022,exporter,516,Namibia,189042.418,31604.64,5.9815,50,4e-05,0.99973,False
2022,exporter,100,Bulgaria,164695.52,22408.0,7.3499,51,4e-05,0.99977,False
2022,exporter,76,Brazil,136124.0,23121.0,5.8875,52,3e-05,0.9998,False
2022,exporter,499,Montenegro,130001.031,39760.0,3.2696,53,3e-05,0.99983,False
2022,exporter,188,Costa Rica,126019.2,7590.0,16.6033,54,3e-05,0.99986,False
2022,exporter,442,Luxembourg,120275.16,11785.555,10.2053,55,3e-05,0.99989,False
2022,exporter,410,Rep. of Korea,111713.0,6320.158,17.6757,56,2e-05,0.99991,False
2022,exporter,70,Bosnia Herzegovina,95910.07,15627.0,6.1375,57,2e-05,0.99993,False
2022,exporter,458,Malaysia,73332.06,9566.06,7.6659,58,2e-05,0.99995,False
2022,exporter,392,Japan,71750.061,2370.0,30.2743,59,2e-05,0.99997,False
2022,exporter,860,Uzbekistan,55485.0,4105.0,13.5164,60,1e-05,0.99998,False
2022,exporter,764,Thailand,52520.992,11325.0,4.6376,61,1e-05,0.99999,False
2022,exporter,512,Oman,50145.644,7545.026,6.6462,62,1e-05,1.0,False
2022,exporter,48,Bahrain,22522.979,5227.22,4.3088,63,0.0,1.0,False
2022,exporter,586,Pakistan,17169.812,5370.0,3.1974,64,0.0,1.0,False
2022,exporter,352,Iceland,15609.16,2908.0,5.3677,65,0.0,1.0,False
2022,exporter,757,Switzerland,12846.879,1892.0,6.7901,66,0.0,1.0,False
2022,exporter,348,Hungary,11812.0,1771.67,6.6672,67,0.0,1.0,False
2022,exporter,398,Kazakhstan,11760.1,12695.0,0.9264,68,0.0,1.0,False
2022,exporter,470,Malta,10531.539,617.0,17.0689,69,0.0,1.0,False
2022,exporter,231,Ethiopia,8876.07,4455.0,1.9924,70,0.0,1.0,False
2022,exporter,364,Iran,7046.0,6271.0,1.1236,71,0.0,1.0,False
2022,exporter,699,India,6453.169,4560.0,1.4152,72,0.0,1.0,False
2022,exporter,400,Jordan,6109.127,919.193,6.6462,73,0.0,1.0,False
2022,exporter,496,Mongolia,5000.0,102.0,49.0196,74,0.0,1.0,False
2022,exporter,807,North Macedonia,1396.61,180.0,7.7589,75,0.0,1.0,False
2022,exporter,72,Botswana,1290.847,3042.5,0.4243,76,0.0,1.0,False
2022,exporter,818,Egypt,1000.0,150.462,6.6462,77,0.0,1.0,False
2022,exporter,51,Armenia,885.0,88.5,10.0,78,0.0,1.0,False
2022,exporter,788,Tunisia,702.195,90.0,7.8022,79,0.0,1.0,False
2022,exporter,120,Cameroon,387.42,2000.0,0.1937,80,0.0,1.0,False
2022,exporter,533,Aruba,307.821,85.0,3.6214,81,0.0,1.0,False
2022,exporter,422,Lebanon,285.0,21.0,13.5714,82,0.0,1.0,False
2022,exporter,646,Rwanda,230.75,90.0,2.5639,83,0.0,1.0,False
2022,exporter,288,Ghana,81.271,466.0,0.1744,84,0.0,1.0,False
2022,exporter,360,Indonesia,6.0,5.0,1.2,85,0.0,1.0,False
2022,importer,842,USA,1926252230.0,346573341.0,5.558,1,0.35447,0.35447,False
2022,importer,528,Netherlands,688194142.976,126558970.0,5.4377,2,0.12664,0.48111,False
2022,importer,276,Germany,453642202.876,78086260.973,5.8095,3,0.08348,0.56459,False
2022,importer,826,United Kingdom,367809639.725,60685532.0,6.0609,4,0.06768,0.63227,False
2022,importer,124,Canada,313814057.813,57203485.401,5.4859,5,0.05775,0.69002,False
2022,importer,156,China,306687468.0,42846852.0,7.1578,6,0.05644,0.74646,False
2022,importer,724,Spain,218014137.823,43403328.55,5.023,7,0.04012,0.78658,False
2022,importer,344,"China, Hong Kong SAR",153682603.945,25540331.0,6.0173,8,0.02828,0.81486,False
2022,importer,616,Poland,139148352.0,25196930.0,5.5224,9,0.02561,0.84047,False
2022,importer,251,France,77426324.88,14534722.407,5.327,10,0.01425,0.85472,False
2022,importer,380,Italy,66705551.857,11516144.0,5.7924,11,0.01228,0.867,False
2022,importer,757,Switzerland,65392721.429,8232714.373,7.943,12,0.01203,0.87903,False
2022,importer,40,Austria,60706453.859,9353867.0,6.49,13,0.01117,0.8902,False
2022,importer,56,Belgium,59800744.412,9426610.05,6.3438,14,0.011,0.9012,False
2022,importer,579,Norway,43433933.539,4901750.0,8.8609,15,0.00799,0.90919,False
2022,importer,410,Rep. of Korea,35306089.0,3533182.058,9.9927,16,0.0065,0.91569,False
2022,importer,203,Czechia,33977850.0,5800744.341,5.8575,17,0.00625,0.92194,False
2022,importer,702,Singapore,30369217.547,2740827.855,11.0803,18,0.00559,0.92753,False
2022,importer,208,Denmark,29205967.118,3930732.0,7.4302,19,0.00537,0.9329,False
2022,importer,490,"Other Asia, nes",24956743.55,2762339.0,9.0346,20,0.00459,0.93749,False
2022,importer,752,Sweden,24570873.841,4373076.418,5.6187,21,0.00452,0.94201,False
2022,importer,440,Lithuania,23492255.0,6033491.6,3.8936,22,0.00432,0.94633,False
2022,importer,36,Australia,22130775.659,1218372.0,18.1642,23,0.00407,0.9504,False
2022,importer,392,Japan,21675012.946,1770588.0,12.2417,24,0.00399,0.95439,False
2022,importer,784,United Arab Emirates,21537753.416,3103458.54,6.9399,25,0.00396,0.95835,False
2022,importer,428,Latvia,17569300.279,3570571.0,4.9206,26,0.00323,0.96158,False
2022,importer,233,Estonia,17493438.63,5282713.97,3.3114,27,0.00322,0.9648,False
2022,importer,642,Romania,17055725.25,3083140.385,5.5319,28,0.00314,0.96794,False
2022,importer,703,Slovakia,15571165.777,0.0,0.0,29,0.00287,0.97081,False
2022,importer,246,Finland,13257168.285,1736057.515,7.6364,30,0.00244,0.97325,False
2022,importer,620,Portugal,12475021.667,2674421.0,4.6646,31,0.0023,0.97555,False
2022,importer,376,Israel,11048000.0,1597402.034,6.9162,32,0.00203,0.97758,False
2022,importer,458,Malaysia,9644965.873,1248380.72,7.726,33,0.00177,0.97935,False
2022,importer,372,Ireland,9327462.484,1690985.191,5.516,34,0.00172,0.98107,False
2022,importer,348,Hungary,9067619.0,1585022.85,5.7208,35,0.00167,0.98274,False
2022,importer,764,Thailand,8996293.655,823861.0,10.9197,36,0.00166,0.9844,False
2022,importer,705,Slovenia,7315387.574,1087964.23,6.7239,37,0.00135,0.98575,False
2022,importer,352,Iceland,6598748.21,746453.0,8.8401,38,0.00121,0.98696,False
2022,importer,191,Croatia,6067987.0,925428.428,6.5569,39,0.00112,0.98808,False
2022,importer,682,Saudi Arabia,5516814.795,1036876.0,5.3206,40,0.00102,0.9891,False
2022,importer,699,India,5331185.187,860300.0,6.1969,41,0.00098,0.99008,False
2022,importer,76,Brazil,4804451.0,786058.0,6.1121,42,0.00088,0.99096,False
2022,importer,100,Bulgaria,4651755.352,793178.0,5.8647,43,0.00086,0.99182,False
2022,importer,442,Luxembourg,3680888.48,426968.569,8.621,44,0.00068,0.9925,False
2022,importer,710,South Africa,2999609.317,827439.81,3.6252,45,0.00055,0.99305,False
2022,importer,688,Serbia,2976458.0,401239.0,7.4182,46,0.00055,0.9936,False
2022,importer,32,Argentina,2613336.22,466430.9,5.6028,47,0.00048,0.99408,False
2022,importer,804,Ukraine,2217469.91,595077.0,3.7264,48,0.00041,0.99449,False
2022,importer,704,Viet Nam,2133566.284,308486.886,6.9162,49,0.00039,0.99488,False
2022,importer,446,"China, Macao SAR",2086781.234,300270.0,6.9497,50,0.00038,0.99526,False
2022,importer,634,Qatar,1893457.023,229070.72,8.2658,51,0.00035,0.99561,False
2022,importer,498,Rep. of Moldova,1828796.0,438430.0,4.1712,52,0.00034,0.99595,False
2022,importer,484,Mexico,1590265.0,346650.0,4.5875,53,0.00029,0.99624,False
2022,importer,170,Colombia,1404091.23,220159.5,6.3776,54,0.00026,0.9965,False
2022,importer,188,Costa Rica,1322254.68,126706.07,10.4356,55,0.00024,0.99674,False
2022,importer,300,Greece,1217978.159,352705.0,3.4532,56,0.00022,0.99696,False
2022,importer,591,Panama,1068621.0,145185.0,7.3604,57,0.0002,0.99716,False
2022,importer,48,Bahrain,1053926.406,120649.22,8.7355,58,0.00019,0.99735,False
2022,importer,320,Guatemala,981681.0,133226.0,7.3685,59,0.00018,0.99753,False
2022,importer,470,Malta,916038.579,146400.0,6.2571,60,0.00017,0.9977,False
2022,importer,533,Aruba,782010.603,136278.59,5.7383,61,0.00014,0.99784,False
2022,importer,152,Chile,764011.13,131438.2,5.8127,62,0.00014,0.99798,False
2022,importer,414,Kuwait,751449.57,108650.169,6.9162,63,0.00014,0.99812,False
2022,importer,792,Türkiye,722582.0,339404.0,2.129,64,0.00013,0.99825,False
2022,importer,462,Maldives,719304.457,110110.15,6.5326,65,0.00013,0.99838,False
2022,importer,136,Cayman Isds,640047.135,92542.777,6.9162,66,0.00012,0.9985,False
2022,importer,51,Armenia,639939.55,70394.255,9.0908,67,0.00012,0.99862,False
2022,importer,60,Bermuda,628166.46,63409.44,9.9065,68,0.00012,0.99874,False
2022,importer,268,Georgia,618123.989,70395.7,8.7807,69,0.00011,0.99885,False
2022,importer,398,Kazakhstan,564310.25,77404.57,7.2904,70,0.0001,0.99895,False
2022,importer,516,Namibia,519499.588,152254.062,3.4121,71,0.0001,0.99905,False
2022,importer,222,El Salvador,501624.51,72624.0,6.9071,72,9e-05,0.99914,False
2022,importer,360,Indonesia,467135.0,42742.0,10.9292,73,9e-05,0.99923,False
2022,importer,858,Uruguay,434952.6,75243.36,5.7806,74,8e-05,0.99931,False
2022,importer,31,Azerbaijan,377577.46,24153.33,15.6325,75,7e-05,0.99938,False
2022,importer,422,Lebanon,337223.0,19944.0,16.9085,76,6e-05,0.99944,False
2022,importer,512,Oman,288353.706,41692.324,6.9162,77,5e-05,0.99949,False
2022,importer,196,Cyprus,286526.108,71331.0,4.0169,78,5e-05,0.99954,False
2022,importer,480,Mauritius,236263.699,49145.0,4.8075,79,4e-05,0.99958,False
2022,importer,52,Barbados,227326.5,73296.0,3.1015,80,4e-05,0.99962,False
2022,importer,72,Botswana,147075.436,64935.51,2.2649,81,3e-05,0.99965,False
2022,importer,558,Nicaragua,141491.59,8271.35,17.1062,82,3e-05,0.99968,False
2022,importer,780,Trinidad and Tobago,131336.355,74120.0,1.7719,83,2e-05,0.9997,False
2022,importer,44,Bahamas,117781.0,23304.65,5.054,84,2e-05,0.99972,False
2022,importer,388,Jamaica,104482.48,12460.06,8.3854,85,2e-05,0.99974,False
2022,importer,214,Dominican Rep.,94764.825,13821.83,6.8562,86,2e-05,0.99976,False
2022,importer,499,Montenegro,92594.091,16687.25,5.5488,87,2e-05,0.99978,False
2022,importer,860,Uzbekistan,82279.99,20599.75,3.9942,88,2e-05,0.9998,False
2022,importer,24,Angola,81868.238,108833.24,0.7522,89,2e-05,0.99982,False
2022,importer,258,French Polynesia,80745.53,3189.618,25.3151,90,1e-05,0.99983,False
2022,importer,690,Seychelles,75191.462,9470.934,7.9392,91,1e-05,0.99984,False
2022,importer,288,Ghana,72693.08,17463.026,4.1627,92,1e-05,0.99985,False
2022,importer,96,Brunei Darussalam,72650.593,4870.0,14.918,93,1e-05,0.99986,False
2022,importer,116,Cambodia,71523.63,11280.88,6.3403,94,1e-05,0.99987,False
2022,importer,496,Mongolia,66869.643,9508.19,7.0328,95,1e-05,0.99988,False
2022,importer,508,Mozambique,58430.078,14660.0,3.9857,96,1e-05,0.99989,False
2022,importer,748,Eswatini,56502.87,8611.04,6.5617,97,1e-05,0.9999,False
2022,importer,400,Jordan,50233.901,7263.191,6.9162,98,1e-05,0.99991,False
2022,importer,70,Bosnia Herzegovina,42852.55,5165.9,8.2953,99,1e-05,0.99992,False
