year,month,partner,flow,value_eur,net_kg,intra_eu
2022,11,BG,export,568057.0,100902.0,True
2022,11,IN,export,544796.0,66149.0,False
2022,11,HR,export,481616.0,85731.0,True
2022,11,SI,export,472184.0,77017.0,True
2022,11,LU,export,289289.0,37867.0,True
2022,11,BY,export,222237.0,47614.0,False
2022,11,IS,export,212666.0,30362.0,False
2022,11,XS,export,205835.0,30202.0,False
2022,11,TR,export,187421.0,22480.0,False
2022,11,AE,export,176067.0,28302.0,False
2022,11,UA,export,173675.0,53746.0,False
2022,11,GR,export,165229.0,38757.0,True
2022,11,MT,export,98356.0,15742.0,True
2022,11,MD,export,92844.0,16304.0,False
2022,11,GE,export,81810.0,12936.0,False
2022,11,JO,export,79232.0,7817.0,False
2022,11,SG,export,51070.0,4216.0,False
2022,11,CY,export,50891.0,6236.0,True
2022,11,HK,export,30732.0,3089.0,False
2022,11,NG,export,27282.0,2717.0,False
2022,11,KZ,export,27113.0,5927.0,False
2022,11,GL,export,20490.0,2137.0,False
2022,11,QA,export,16240.0,1512.0,False
2022,11,FO,export,15164.0,1638.0,False
2022,11,OM,export,13199.0,1451.0,False
2022,11,AZ,export,12258.0,1642.0,False
2022,11,LB,export,11770.0,1142.0,False
2022,11,AM,export,10586.0,1889.0,False
2022,11,AW,export,9973.0,856.0,False
2022,11,MV,export,7226.0,869.0,False
2022,11,XC,export,6978.0,904.0,False
2022,11,GI,export,6958.0,974.0,False
2022,11,XL,export,4557.0,582.0,False
2022,11,SA,export,4495.0,464.0,False
2022,11,MN,export,4003.0,660.0,False
2022,11,AO,export,3823.0,358.0,False
2022,11,MA,export,3667.0,548.0,False
2022,11,MY,export,2946.0,328.0,False
2022,11,QV,export,2125.0,146.0,False
2022,11,CV,export,1950.0,145.0,False
2022,11,ME,export,1327.0,95.0,False
2022,11,BH,export,1298.0,112.0,False
2022,11,BA,export,1128.0,83.0,False
2022,11,PH,export,1035.0,50.0,False
2022,11,KW,export,1028.0,90.0,False
2022,11,QS,export,947.0,157.0,False
2022,11,GH,export,676.0,82.0,False
2022,11,LY,export,598.0,30.0,False
2022,11,QW,export,536.0,42.0,False
2022,11,SC,export,478.0,47.0,False
2022,11,IQ,export,247.0,45.0,False
2022,11,SX,export,109.0,9.0,False
2022,11,JP,export,100.0,1.0,False
2022,11,US,export,48.0,2.0,False
2022,11,ST,export,30.0,3.0,False
2022,11,CA,export,20.0,2.0,False
2022,11,AU,export,13.0,1.0,False
2022,11,PE,import,103987914.0,21275027.0,False
2022,11,NL,import,68170079.0,12374117.0,True
2022,11,ZA,import,25471358.0,5319479.0,False
2022,11,ES,import,13845060.0,2552032.0,True
2022,11,DE,import,13709777.0,2538868.0,True
2022,11,BE,import,3273890.0,586178.0,True
2022,11,AR,import,3123764.0,706600.0,False
2022,11,PL,import,3109156.0,551611.0,True
2022,11,ZW,import,1452224.0,545077.0,False
2022,11,AT,import,927196.0,169246.0,True
2022,11,MA,import,920014.0,154751.0,False
2022,11,US,import,876340.0,286610.0,False
2022,11,PT,import,490909.0,277894.0,True
2022,11,LV,import,459623.0,84454.0,True
2022,11,FR,import,400513.0,74911.0,True
2022,11,IT,import,367087.0,70006.0,True
2022,11,NA,import,263014.0,52704.0,False
2022,11,EC,import,232456.0,73056.0,False
2022,11,CA,import,213692.0,59455.0,False
2022,11,MU,import,176377.0,29135.0,False
2022,11,CL,import,106143.0,21128.0,False
2022,11,SE,import,95746.0,22446.0,True
2022,11,CZ,import,90961.0,19577.0,True
2022,11,BG,import,53960.0,42882.0,True
2022,11,UA,import,52224.0,20000.0,False
2022,11,GR,import,50931.0,14378.0,True
2022,11,HR,import,40195.0,7079.0,True
2022,11,QV,import,33342.0,6422.0,False
2022,11,HU,import,32048.0,7505.0,True
2022,11,FI,import,30753.0,3448.0,True
2022,11,SK,import,29467.0,3520.0,True
2022,11,DK,import,24430.0,4063.0,True
2022,11,SI,import,20558.0,3095.0,True
2022,11,EE,import,17057.0,2529.0,True
2022,11,LT,import,15717.0,3931.0,True
2022,11,RO,import,13222.0,2562.0,True
2022,11,RU,import,10800.0,9000.0,False
2022,11,GB,import,10475.0,16590.0,False
2022,11,IE,import,9819.0,1719.0,True
2022,11,LU,import,2628.0,378.0,True
2022,11,CY,import,346.0,52.0,True
2022,11,MT,import,9.0,2.0,True
2022,12,DE,export,23653134.0,5116337.0,True
2022,12,PL,export,9177282.0,1802801.0,True
2022,12,RU,export,8100019.0,1277183.0,False
2022,12,ES,export,6613895.0,1431007.0,True
2022,12,BE,export,6426651.0,1212713.0,True
2022,12,IT,export,5552787.0,1135750.0,True
2022,12,AT,export,3956473.0,617489.0,True
2022,12,FR,export,3823409.0,587335.0,True
2022,12,CH,export,3291057.0,447025.0,False
2022,12,NL,export,3114279.0,599597.0,True
2022,12,GB,export,2879783.0,643281.0,False
2022,12,IE,export,2878511.0,604227.0,True
2022,12,CZ,export,2516775.0,431440.0,True
2022,12,NO,export,2443132.0,307493.0,False
2022,12,DK,export,1917304.0,247171.0,True
2022,12,RO,export,1656464.0,335260.0,True
2022,12,FI,export,1476252.0,215766.0,True
2022,12,SE,export,1395232.0,258502.0,True
2022,12,LV,export,1361059.0,225129.0,True
2022,12,LT,export,1360900.0,270598.0,True
2022,12,PT,export,1150155.0,214342.0,True
2022,12,SK,export,1104365.0,190155.0,True
2022,12,EE,export,680651.0,112702.0,True
2022,12,BG,export,626174.0,96996.0,True
2022,12,SI,export,617965.0,100270.0,True
2022,12,HU,export,570713.0,89992.0,True
2022,12,AE,export,438850.0,61640.0,False
2022,12,HR,export,384053.0,58600.0,True
2022,12,IN,export,361232.0,31077.0,False
2022,12,LU,export,347471.0,43301.0,True
2022,12,GR,export,232973.0,46630.0,True
2022,12,XS,export,224642.0,30245.0,False
2022,12,UA,export,164949.0,57940.0,False
2022,12,IS,export,152410.0,21394.0,False
2022,12,BY,export,148908.0,20256.0,False
2022,12,GE,export,135732.0,14887.0,False
2022,12,TR,export,129399.0,17839.0,False
2022,12,HK,export,127008.0,13067.0,False
2022,12,MT,export,110363.0,16988.0,True
2022,12,MD,export,101246.0,17420.0,False
2022,12,CY,export,91815.0,14648.0,True
2022,12,QA,export,88008.0,10338.0,False
2022,12,SG,export,77324.0,8137.0,False
2022,12,KW,export,72926.0,8088.0,False
2022,12,SA,export,66225.0,6229.0,False
2022,12,IL,export,61628.0,3810.0,False
2022,12,AZ,export,55908.0,5550.0,False
2022,12,OM,export,55079.0,7107.0,False
2022,12,KZ,export,43907.0,7096.0,False
2022,12,NG,export,35319.0,3259.0,False
2022,12,EG,export,33125.0,3780.0,False
2022,12,LB,export,29697.0,2970.0,False
2022,12,JO,export,27147.0,3201.0,False
2022,12,CV,export,18685.0,286.0,False
2022,12,MY,export,17767.0,2221.0,False
2022,12,ID,export,16300.0,1530.0,False
2022,12,GL,export,14057.0,1441.0,False
2022,12,FO,export,13865.0,1510.0,False
2022,12,AM,export,9599.0,1103.0,False
2022,12,QV,export,7960.0,1107.0,False
2022,12,GI,export,6972.0,874.0,False
2022,12,XC,export,6607.0,878.0,False
2022,12,MA,export,6204.0,905.0,False
2022,12,BH,export,5627.0,795.0,False
2022,12,AW,export,4428.0,498.0,False
2022,12,MN,export,4237.0,608.0,False
2022,12,XL,export,4222.0,547.0,False
2022,12,MV,export,3494.0,387.0,False
2022,12,AO,export,3232.0,291.0,False
2022,12,ME,export,2379.0,201.0,False
2022,12,QW,export,1346.0,108.0,False
2022,12,BA,export,1219.0,88.0,False
2022,12,SC,export,984.0,105.0,False
2022,12,QS,export,974.0,131.0,False
2022,12,MZ,export,713.0,130.0,False
2022,12,LY,export,634.0,33.0,False
2022,12,GH,export,601.0,72.0,False
2022,12,SX,export,432.0,18.0,False
2022,12,IQ,export,392.0,48.0,False
2022,12,US,export,65.0,2.0,False
2022,12,VG,export,41.0,10.0,False
2022,12,AU,export,37.0,2.0,False
2022,12,BR,export,22.0,1.0,False
2022,12,BJ,export,19.0,1.0,False
2022,12,PE,import,56058493.0,11080682.0,False
2022,12,NL,import,44596358.0,8176699.0,True
2022,12,ZA,import,21719842.0,5277080.0,False
2022,12,DE,import,12622432.0,2219247.0,True
2022,12,ES,import,12464791.0,2308465.0,True
2022,12,CL,import,6910268.0,1548444.0,False
2022,12,MA,import,2858274.0,574493.0,False
2022,12,BE,import,2459792.0,454766.0,True
2022,12,PL,import,2436355.0,432850.0,True
2022,12,AR,import,1118910.0,318045.0,False
2022,12,AT,import,788738.0,127868.0,True
2022,12,LV,import,637185.0,107824.0,True
2022,12,PT,import,517273.0,145671.0,True
2022,12,FR,import,492091.0,85644.0,True
2022,12,US,import,482244.0,139302.0,False
2022,12,SK,import,369546.0,42591.0,True
2022,12,IT,import,368387.0,74408.0,True
2022,12,EC,import,305016.0,81600.0,False
2022,12,CA,import,280772.0,89964.0,False
2022,12,SE,import,108907.0,26859.0,True
2022,12,CZ,import,96116.0,12040.0,True
2022,12,LT,import,87361.0,22132.0,True
2022,12,MU,import,76800.0,16800.0,False
2022,12,RO,import,75163.0,15463.0,True
2022,12,NA,import,68640.0,13181.0,False
2022,12,HR,import,59862.0,10222.0,True
2022,12,GR,import,52420.0,18547.0,True
2022,12,MX,import,49612.0,22971.0,False
2022,12,HU,import,43602.0,6398.0,True
2022,12,DK,import,30889.0,6983.0,True
2022,12,UY,import,25877.0,12015.0,False
2022,12,ZW,import,24480.0,14400.0,False
2022,12,FI,import,14752.0,1608.0,True
2022,12,IE,import,13652.0,2271.0,True
2022,12,SI,import,11978.0,1634.0,True
2022,12,BG,import,9890.0,1579.0,True
2022,12,BY,import,6835.0,378.0,False
2022,12,EE,import,5615.0,741.0,True
2022,12,LU,import,3199.0,448.0,True
2022,12,XS,import,2826.0,99.0,False
2022,12,IR,import,1691.0,580.0,False
2022,12,CY,import,844.0,148.0,True
2022,12,GB,import,667.0,50.0,False
2022,12,MT,import,257.0,41.0,True
2022,12,CH,import,50.0,5.0,False
2023,1,DE,export,43241504.0,9285776.0,True
2023,1,PL,export,12755352.0,2167610.0,True
2023,1,ES,export,10726581.0,2016446.0,True
2023,1,RU,export,7757703.0,1150695.0,False
2023,1,BE,export,5323100.0,1012072.0,True
2023,1,GB,export,4524075.0,799738.0,False
2023,1,IE,export,4137391.0,734492.0,True
2023,1,FR,export,4103571.0,721725.0,True
2023,1,CH,export,3746568.0,502429.0,False
2023,1,NL,export,3699661.0,574976.0,True
2023,1,AT,export,3609288.0,488350.0,True
2023,1,IT,export,3174854.0,660339.0,True
2023,1,CZ,export,2874429.0,464453.0,True
2023,1,NO,export,2372515.0,258477.0,False
2023,1,DK,export,2260679.0,304058.0,True
2023,1,SE,export,2187064.0,408084.0,True
2023,1,RO,export,1911830.0,345703.0,True
2023,1,FI,export,1630968.0,225229.0,True
2023,1,SK,export,1606351.0,274404.0,True
2023,1,LT,export,1356383.0,234103.0,True
2023,1,LV,export,1247110.0,184846.0,True
2023,1,EE,export,1002697.0,161971.0,True
2023,1,PT,export,850377.0,148573.0,True
2023,1,SI,export,792550.0,118511.0,True
2023,1,AE,export,728048.0,88447.0,False
2023,1,HU,export,661515.0,96011.0,True
2023,1,BG,export,538122.0,81720.0,True
2023,1,HR,export,471528.0,87421.0,True
2023,1,IN,export,340506.0,34040.0,False
2023,1,LU,export,327089.0,39016.0,True
2023,1,GR,export,287669.0,46062.0,True
2023,1,XS,export,236044.0,30653.0,False
2023,1,QV,export,218130.0,49013.0,False
2023,1,IS,export,184818.0,21058.0,False
2023,1,UA,export,142989.0,48172.0,False
2023,1,BY,export,122974.0,16410.0,False
2023,1,TR,export,109252.0,12329.0,False
2023,1,SG,export,108799.0,9812.0,False
2023,1,GE,export,106416.0,10968.0,False
2023,1,SA,export,101084.0,8840.0,False
2023,1,IL,export,98753.0,6210.0,False
2023,1,MT,export,87805.0,11671.0,True
2023,1,MD,export,76811.0,10561.0,False
2023,1,KW,export,60448.0,5585.0,False
2023,1,MY,export,50406.0,4980.0,False
2023,1,QA,export,49220.0,4831.0,False
2023,1,CY,export,43697.0,4720.0,True
2023,1,OM,export,39122.0,4860.0,False
2023,1,LB,export,24779.0,2497.0,False
2023,1,HK,export,22502.0,2442.0,False
2023,1,IQ,export,18336.0,1932.0,False
2023,1,NG,export,14294.0,1545.0,False
2023,1,AM,export,12960.0,1230.0,False
2023,1,GL,export,12350.0,1283.0,False
2023,1,ID,export,12096.0,1147.0,False
2023,1,FO,export,11418.0,1259.0,False
2023,1,EG,export,9122.0,1040.0,False
2023,1,BH,export,8960.0,1040.0,False
2023,1,JO,export,8459.0,1018.0,False
2023,1,GI,export,7786.0,923.0,False
2023,1,AZ,export,7338.0,586.0,False
2023,1,XC,export,6942.0,843.0,False
2023,1,KZ,export,6885.0,836.0,False
2023,1,AW,export,6720.0,606.0,False
2023,1,MV,export,4687.0,500.0,False
2023,1,XL,export,4179.0,512.0,False
2023,1,AO,export,3249.0,303.0,False
2023,1,BA,export,2594.0,175.0,False
2023,1,ME,export,1818.0,123.0,False
2023,1,MA,export,1532.0,210.0,False
2023,1,QW,export,1146.0,94.0,False
2023,1,LY,export,1012.0,52.0,False
2023,1,MN,export,973.0,93.0,False
2023,1,SX,export,674.0,73.0,False
2023,1,GH,export,649.0,72.0,False
2023,1,QS,export,605.0,56.0,False
2023,1,SC,export,387.0,40.0,False
2023,1,CV,export,107.0,26.0,False
2023,1,US,export,61.0,1.0,False
2023,1,AD,export,1.0,0.0,False
2023,1,CL,import,66938900.0,15086729.0,False
2023,1,NL,import,50833242.0,8516156.0,True
2023,1,PE,import,29709973.0,5593222.0,False
2023,1,ES,import,15316484.0,2414713.0,True
2023,1,DE,import,13824149.0,2188484.0,True
2023,1,MA,import,9301960.0,1672138.0,False
2023,1,PL,import,2783742.0,382464.0,True
2023,1,ZA,import,2754401.0,703758.0,False
2023,1,BE,import,1677039.0,327425.0,True
2023,1,AT,import,902971.0,155229.0,True
2023,1,FR,import,730860.0,121436.0,True
2023,1,IT,import,541729.0,90490.0,True
2023,1,LV,import,468035.0,78855.0,True
2023,1,SK,import,380313.0,86571.0,True
2023,1,PT,import,365648.0,69788.0,True
2023,1,DK,import,106256.0,16838.0,True
2023,1,CZ,import,84104.0,11943.0,True
2023,1,SE,import,76511.0,16889.0,True
2023,1,GR,import,56958.0,13263.0,True
2023,1,SI,import,56577.0,21788.0,True
2023,1,EC,import,45917.0,8590.0,False
2023,1,HU,import,30819.0,4008.0,True
2023,1,HR,import,14468.0,1738.0,True
2023,1,NO,import,8363.0,1593.0,False
2023,1,BR,import,7625.0,972.0,False
2023,1,BG,import,7077.0,1498.0,True
2023,1,LT,import,6048.0,2586.0,True
2023,1,IE,import,3867.0,581.0,True
2023,1,EE,import,2570.0,279.0,True
2023,1,US,import,2231.0,360.0,False
2023,1,LU,import,1260.0,134.0,True
2023,1,RO,import,1031.0,137.0,True
2023,1,FI,import,745.0,71.0,True
2023,1,GB,import,227.0,16.0,False
2023,1,CH,import,32.0,3.0,False
2023,1,CA,import,6.0,1.0,False
2023,1,CY,import,6.0,1.0,True
2023,1,XS,import,5.0,1.0,False
2023,1,MT,import,1.0,0.0,True
2023,1,RU,import,1.0,1.0,False
2023,2,DE,export,30780936.0,5920891.0,True
2023,2,PL,export,9578146.0,1958277.0,True
2023,2,RU,export,7917874.0,1043661.0,False
2023,2,ES,export,6393063.0,1329202.0,True
2023,2,NL,export,5847370.0,785083.0,True
2023,2,BE,export,5183225.0,820188.0,True
2023,2,IT,export,4794958.0,808013.0,True
2023,2,CH,export,4560822.0,559348.0,False
2023,2,FR,export,3668519.0,584690.0,True
2023,2,GB,export,3524311.0,585426.0,False
2023,2,AT,export,3248737.0,364345.0,True
2023,2,IE,export,2872703.0,433805.0,True
2023,2,RO,export,2144583.0,384043.0,True
2023,2,CZ,export,2107231.0,290712.0,True
2023,2,SE,export,2084430.0,403754.0,True
2023,2,DK,export,2017803.0,258275.0,True
2023,2,NO,export,1474463.0,169241.0,False
2023,2,FI,export,1379829.0,187296.0,True
2023,2,LV,export,1052484.0,142385.0,True
2023,2,LT,export,894001.0,143307.0,True
2023,2,SK,export,868351.0,119793.0,True
2023,2,SI,export,744326.0,99309.0,True
2023,2,HU,export,527504.0,64079.0,True
2023,2,PT,export,504905.0,96695.0,True
2023,2,HR,export,472215.0,64479.0,True
2023,2,EE,export,390538.0,52651.0,True
2023,2,BG,export,373365.0,51052.0,True
2023,2,LU,export,326814.0,35564.0,True
2023,2,GR,export,308371.0,37373.0,True
2023,2,AE,export,245616.0,24320.0,False
2023,2,GE,export,207897.0,18528.0,False
2023,2,UA,export,203963.0,62119.0,False
2023,2,IS,export,199026.0,23745.0,False
2023,2,XS,export,196721.0,21567.0,False
2023,2,MT,export,156296.0,19357.0,True
2023,2,SA,export,139889.0,11908.0,False
2023,2,BY,export,120963.0,15289.0,False
2023,2,QA,export,107077.0,11253.0,False
2023,2,QV,export,103941.0,34358.0,False
2023,2,MD,export,101468.0,14741.0,False
2023,2,ID,export,81956.0,7012.0,False
2023,2,TR,export,79572.0,8477.0,False
2023,2,IL,export,78789.0,4584.0,False
2023,2,KW,export,69945.0,8126.0,False
2023,2,CY,export,68211.0,8872.0,True
2023,2,SG,export,67459.0,6404.0,False
2023,2,IN,export,46167.0,4174.0,False
2023,2,OM,export,33640.0,3908.0,False
2023,2,AZ,export,32727.0,2739.0,False
2023,2,JP,export,28706.0,194.0,False
2023,2,AM,export,26228.0,2340.0,False
2023,2,BH,export,20467.0,2094.0,False
2023,2,NG,export,19156.0,2055.0,False
2023,2,GL,export,15589.0,1712.0,False
2023,2,KZ,export,15011.0,1545.0,False
2023,2,MY,export,13410.0,1147.0,False
2023,2,AW,export,12940.0,1270.0,False
2023,2,FO,export,11504.0,1180.0,False
2023,2,HK,export,8332.0,770.0,False
2023,2,MV,export,7883.0,872.0,False
2023,2,MU,export,7662.0,720.0,False
2023,2,GI,export,7215.0,781.0,False
2023,2,EG,export,7174.0,878.0,False
2023,2,BA,export,7116.0,511.0,False
2023,2,XC,export,6305.0,758.0,False
2023,2,JO,export,4650.0,465.0,False
2023,2,AO,export,3767.0,277.0,False
2023,2,LB,export,3719.0,380.0,False
2023,2,XL,export,3575.0,433.0,False
2023,2,ME,export,3305.0,229.0,False
2023,2,MZ,export,2336.0,588.0,False
2023,2,LY,export,1513.0,61.0,False
2023,2,QW,export,1481.0,122.0,False
2023,2,GH,export,1339.0,139.0,False
2023,2,MN,export,900.0,90.0,False
2023,2,SX,export,672.0,38.0,False
2023,2,MA,export,584.0,45.0,False
2023,2,QS,export,366.0,43.0,False
2023,2,IQ,export,318.0,34.0,False
2023,2,CV,export,224.0,29.0,False
2023,2,SC,export,196.0,21.0,False
2023,2,BJ,export,78.0,5.0,False
2023,2,DJ,export,30.0,1.0,False
2023,2,US,export,7.0,0.0,False
2023,2,NL,import,42562545.0,6525655.0,True
2023,2,CL,import,30987173.0,6550761.0,False
2023,2,ES,import,22854332.0,3122479.0,True
2023,2,MA,import,15969389.0,2832612.0,False
2023,2,PE,import,13275237.0,2251287.0,False
2023,2,DE,import,11881407.0,1684329.0,True
2023,2,PL,import,2022864.0,283738.0,True
2023,2,BE,import,1702389.0,352760.0,True
2023,2,FR,import,1113829.0,148355.0,True
2023,2,AT,import,837605.0,137730.0,True
2023,2,PT,import,669919.0,93536.0,True
2023,2,LV,import,640973.0,93447.0,True
2023,2,IT,import,420513.0,53335.0,True
2023,2,SK,import,149132.0,28374.0,True
2023,2,ZA,import,121093.0,33552.0,False
2023,2,DK,import,94041.0,14852.0,True
2023,2,SE,import,59878.0,9259.0,True
2023,2,HR,import,59582.0,7872.0,True
2023,2,XS,import,58750.0,10693.0,False
2023,2,CZ,import,57019.0,8571.0,True
2023,2,GR,import,55897.0,6926.0,True
2023,2,LT,import,32983.0,4874.0,True
2023,2,SI,import,24146.0,2420.0,True
2023,2,HU,import,19289.0,1918.0,True
2023,2,EE,import,15088.0,2923.0,True
2023,2,BG,import,14231.0,2423.0,True
2023,2,RO,import,8309.0,1138.0,True
2023,2,US,import,4075.0,629.0,False
2023,2,EG,import,3266.0,623.0,False
2023,2,IE,import,2129.0,339.0,True
2023,2,LU,import,1165.0,102.0,True
2023,2,GB,import,91.0,9.0,False
2023,2,QW,import,38.0,1.0,False
2023,2,CO,import,11.0,5.0,False
2023,2,FI,import,10.0,1.0,True
2023,2,NO,import,6.0,0.0,False
2023,2,CY,import,5.0,1.0,True
2023,2,CH,import,1.0,1.0,False
2023,3,DE,export,35909255.0,5095345.0,True
2023,3,NL,export,10546381.0,1185046.0,True
2023,3,PL,export,9945197.0,1221875.0,True
2023,3,BE,export,8096834.0,993318.0,True
2023,3,RU,export,7760215.0,852684.0,False
2023,3,CH,export,7615902.0,718804.0,False
2023,3,IT,export,7269353.0,936521.0,True
2023,3,GB,export,5970689.0,620099.0,False
2023,3,FR,export,5622679.0,667542.0,True
2023,3,AT,export,4618526.0,510325.0,True
2023,3,ES,export,3014953.0,589392.0,True
2023,3,IE,export,2820628.0,379245.0,True
2023,3,RO,export,2593867.0,381151.0,True
2023,3,DK,export,2351684.0,236815.0,True
2023,3,CZ,export,2261262.0,271396.0,True
2023,3,FI,export,2089822.0,226722.0,True
2023,3,SE,export,1847533.0,301681.0,True
2023,3,NO,export,1644045.0,130249.0,False
2023,3,HU,export,899465.0,98988.0,True
2023,3,LV,export,893992.0,140043.0,True
2023,3,LT,export,861721.0,91341.0,True
2023,3,PT,export,860768.0,182552.0,True
2023,3,SK,export,851432.0,84863.0,True
2023,3,SI,export,782231.0,83743.0,True
2023,3,HR,export,648449.0,71383.0,True
2023,3,GR,export,558971.0,51831.0,True
2023,3,EE,export,515800.0,62787.0,True
2023,3,LU,export,476466.0,54112.0,True
2023,3,XS,export,370373.0,39264.0,False
2023,3,BG,export,367261.0,54802.0,True
2023,3,SG,export,356374.0,38720.0,False
2023,3,HK,export,333763.0,29976.0,False
2023,3,IS,export,294292.0,30826.0,False
2023,3,IL,export,286348.0,22499.0,False
2023,3,GE,export,242107.0,24569.0,False
2023,3,MY,export,233127.0,21878.0,False
2023,3,MT,export,197138.0,18732.0,True
2023,3,UA,export,184905.0,60437.0,False
2023,3,QA,export,145641.0,17317.0,False
2023,3,TR,export,117549.0,13535.0,False
2023,3,MD,export,113101.0,12647.0,False
2023,3,CY,export,102157.0,13706.0,True
2023,3,BY,export,92637.0,20689.0,False
2023,3,ID,export,91469.0,7297.0,False
2023,3,AE,export,72836.0,6732.0,False
2023,3,KW,export,55760.0,5376.0,False
2023,3,AZ,export,34844.0,3562.0,False
2023,3,SA,export,32067.0,1888.0,False
2023,3,AM,export,24303.0,2473.0,False
2023,3,MV,export,18809.0,2226.0,False
2023,3,GL,export,14997.0,1449.0,False
2023,3,NG,export,13889.0,1358.0,False
2023,3,OM,export,12863.0,1222.0,False
2023,3,AW,export,12184.0,1283.0,False
2023,3,FO,export,12157.0,1090.0,False
2023,3,BA,export,11460.0,622.0,False
2023,3,GI,export,9382.0,1037.0,False
2023,3,KZ,export,8643.0,2407.0,False
2023,3,XC,export,7922.0,930.0,False
2023,3,AO,export,6291.0,472.0,False
2023,3,QV,export,5818.0,575.0,False
2023,3,JO,export,5430.0,1685.0,False
2023,3,ME,export,5220.0,313.0,False
2023,3,XL,export,4423.0,532.0,False
2023,3,BH,export,4226.0,488.0,False
2023,3,MU,export,4160.0,360.0,False
2023,3,EG,export,4151.0,540.0,False
2023,3,SC,export,2091.0,221.0,False
2023,3,QW,export,1930.0,163.0,False
2023,3,CA,export,1721.0,181.0,False
2023,3,LB,export,1440.0,160.0,False
2023,3,MN,export,1050.0,111.0,False
2023,3,SX,export,1040.0,70.0,False
2023,3,GH,export,925.0,79.0,False
2023,3,QS,export,755.0,101.0,False
2023,3,IQ,export,534.0,56.0,False
2023,3,CV,export,187.0,17.0,False
2023,3,BJ,export,154.0,11.0,False
2023,3,MR,export,108.0,9.0,False
2023,3,US,export,54.0,0.0,False
2023,3,DJ,export,30.0,1.0,False
2023,3,MA,import,47751189.0,7530405.0,False
2023,3,ES,import,45716490.0,5348078.0,True
2023,3,NL,import,32625127.0,4169503.0,True
2023,3,DE,import,13742601.0,1549874.0,True
2023,3,PE,import,10699980.0,1598877.0,False
2023,3,PL,import,3549958.0,409981.0,True
2023,3,CL,import,3502508.0,642313.0,False
2023,3,FR,import,2930479.0,316226.0,True
2023,3,BE,import,1621588.0,217193.0,True
2023,3,PT,import,1458767.0,225887.0,True
2023,3,AT,import,946091.0,121773.0,True
2023,3,IT,import,461771.0,94940.0,True
2023,3,LV,import,218177.0,21374.0,True
2023,3,SE,import,158882.0,37230.0,True
2023,3,MX,import,109076.0,9414.0,False
2023,3,EE,import,98687.0,33725.0,True
2023,3,CZ,import,81615.0,7294.0,True
2023,3,SK,import,69963.0,12231.0,True
2023,3,DK,import,67932.0,10641.0,True
2023,3,GR,import,66644.0,5624.0,True
2023,3,LU,import,66618.0,6214.0,True
2023,3,HU,import,50136.0,4512.0,True
2023,3,EG,import,44903.0,5330.0,False
2023,3,RO,import,36853.0,11391.0,True
2023,3,SI,import,31395.0,2385.0,True
2023,3,HR,import,29506.0,3143.0,True
2023,3,LT,import,26965.0,5904.0,True
2023,3,UA,import,18269.0,8700.0,False
2023,3,BG,import,12584.0,2357.0,True
2023,3,CO,import,9720.0,859.0,False
2023,3,EC,import,7529.0,1584.0,False
2023,3,IE,import,7483.0,1123.0,True
2023,3,FI,import,5162.0,495.0,True
2023,3,CY,import,2747.0,1021.0,True
2023,3,US,import,2535.0,387.0,False
2023,3,CA,import,613.0,40.0,False
2023,3,GB,import,544.0,55.0,False
2023,3,QV,import,423.0,51.0,False
2023,3,GH,import,90.0,1.0,False
2023,3,CN,import,80.0,1.0,False
2023,3,TH,import,6.0,1.0,False
2023,4,DE,export,55498562.0,8120463.0,True
2023,4,NL,export,28155233.0,4280913.0,True
2023,4,PL,export,15217275.0,2092805.0,True
2023,4,GB,export,14780112.0,2170152.0,False
2023,4,RU,export,8809450.0,932335.0,False
2023,4,BE,export,8323028.0,1092225.0,True
2023,4,CH,export,7957304.0,902072.0,False
2023,4,FR,export,7469376.0,1003724.0,True
2023,4,IT,export,7078028.0,1176144.0,True
2023,4,AT,export,5670335.0,805395.0,True
2023,4,CZ,export,3855813.0,531347.0,True
2023,4,RO,export,2986722.0,508494.0,True
2023,4,FI,export,2982677.0,377913.0,True
2023,4,DK,export,2842222.0,338934.0,True
2023,4,IE,export,2705943.0,403909.0,True
2023,4,SK,export,2290596.0,304447.0,True
2023,4,SE,export,2049402.0,307730.0,True
2023,4,LV,export,1938187.0,213790.0,True
2023,4,ES,export,1597743.0,275698.0,True
2023,4,HU,export,1533511.0,216347.0,True
2023,4,NO,export,1409765.0,150067.0,False
2023,4,IL,export,1387607.0,144022.0,False
2023,4,LT,export,1269684.0,154390.0,True
2023,4,PT,export,1214353.0,341571.0,True
2023,4,HR,export,1149408.0,168124.0,True
2023,4,SI,export,1009457.0,122298.0,True
2023,4,EE,export,946193.0,113390.0,True
2023,4,HK,export,669322.0,72481.0,False
2023,4,BG,export,590291.0,146738.0,True
2023,4,SG,export,530410.0,54391.0,False
2023,4,IS,export,428101.0,46601.0,False
2023,4,LU,export,405500.0,43202.0,True
2023,4,MY,export,377972.0,37479.0,False
2023,4,UA,export,367558.0,104813.0,False
2023,4,XS,export,334599.0,39153.0,False
2023,4,GR,export,239121.0,25703.0,True
2023,4,KW,export,219312.0,19367.0,False
2023,4,BR,export,196937.0,26559.0,False
2023,4,GE,export,185625.0,16900.0,False
2023,4,BY,export,184855.0,36580.0,False
2023,4,MD,export,139241.0,15804.0,False
2023,4,QA,export,123673.0,12552.0,False
2023,4,MT,export,104706.0,11494.0,True
